,Close,MA10,EMA12,EMA26,MACD,UB,LB,ATR,RSI,pivot,s1,r1,s2,r2,s3,r3,CCI,mom,^IXIC,usd_interest,usd_inflation,gbp_interest,gbp_inflation
2020-07-02,1.2464786767959597,1.2414661765098571,1.2438983752222788,1.2452832240429297,-0.0013848488206509,1.279498462729035,1.225502235837402,0.0149663771901811,44.326074749821295,1.2485460042953491,1.244116187095642,1.2509084939956667,1.2417536973953245,1.2553383111953738,1.2373238801956177,1.2577008008956914,-0.9038704690563204,0.003933906555176,10207.6298828125,0.09,-0.74276,0.1,0.7
2020-07-06,1.247551679611206,1.2431358218193054,1.2448173622060597,1.24554433738747,-0.0007269751814102,1.2755428007405842,1.225529176874772,0.0135263460023062,60.96322953126996,1.249071756998698,1.2461560567220054,1.250467379887899,1.2447604338328044,1.2533830801645915,1.2418447335561118,1.2547787030537925,0.8166311313118263,0.0164945125579831,10433.650390625,0.09,-0.74276,0.1,0.7
2020-07-07,1.249547004699707,1.243074893951416,1.2455449995127743,1.2458408312624505,-0.0002958317496759,1.27188018037691,1.2267936639605532,0.0135520441191537,49.319297535300365,1.2516764799753826,1.2442559798558557,1.2569675048192344,1.2389649550120037,1.2643880049387617,1.2315444548924763,1.2696790297826133,0.7916946891636666,0.0106198787689211,10343.8896484375,0.09,-0.74276,0.1,0.7
2020-07-08,1.2542802095413208,1.2432539820671082,1.2468888779787046,1.2464659703942187,0.0004229075844859,1.2687512200234867,1.2282373864294551,0.0130119834627423,51.89897738620421,1.2551098664601643,1.2501867214838662,1.259203354517619,1.246093233426412,1.2641264994939168,1.2411700884501138,1.268219987551371,-0.1976907052394853,0.0078015327453611,10492.5,0.09,-0.74276,0.1,0.7
2020-07-09,1.2613521814346311,1.245259654521942,1.2491140015873088,1.2475686526935086,0.0015453488938002,1.2663627022656083,1.2296543246356366,0.0124747923442295,73.30446730825712,1.2628403504689534,1.2587353388468423,1.2654571930567422,1.2561184962590537,1.2695622046788533,1.2520134846369424,1.272179047266642,3.469108692486605,0.0147118568420407,10547.75,0.09,-0.74276,0.1,0.7
2020-07-10,1.2605094909667969,1.2470561265945437,1.2508671537995375,1.2485272333063449,0.0023399204931928,1.2668545808147642,1.2294430528331546,0.0123116714613778,71.07283390245789,1.2612741390864055,1.256148417790731,1.2656352122624717,1.2517873446146648,1.2707609335581462,1.2466616233189902,1.2751220067342124,-0.6379856171091465,0.0129578113555908,10617.4404296875,0.09,-0.74276,0.1,0.7
2020-07-13,1.2627506256103516,1.2499094486236573,1.2526953802319705,1.2495808179214565,0.0031145623105139,1.2685350621556328,1.228950074830146,0.0115248901503426,89.04480085608435,1.262898087501526,1.2591556310653689,1.2664930820465088,1.2555606365203855,1.270235538482666,1.2518181800842283,1.273830533027649,0.281684376522927,0.0132036209106445,10390.83984375,0.09,-0.74276,0.1,0.7
2020-07-14,1.255177617073059,1.2523214936256408,1.2530772628229072,1.24999539563639,0.0030818671865171,1.2670772195525424,1.2295481561951385,0.0116645949227469,79.44976988842302,1.253111203511556,1.250256578127543,1.2580322424570718,1.245335539182027,1.2608868678410847,1.2424809137980142,1.2658079067866006,-2.405787329796887,0.0008974075317382,10488.580078125,0.09,0.0,0.1,0.7
2020-07-15,1.25692880153656,1.2541216611862185,1.2536698072403922,1.250508981258625,0.0031608259817672,1.2668297097928622,1.2296374752275847,0.0114263210977826,75.83991841232626,1.259447415669759,1.2539207140604651,1.2624555031458535,1.2509126265843709,1.2679822047551472,1.2453859249750772,1.2709902922312415,1.0624899689652143,-0.004423379898071,10550.490234375,0.1,0.0,0.1,0.8
2020-07-16,1.2591001987457275,1.255383813381195,1.254505252087367,1.251145367739151,0.0033598843482158,1.2674010637336115,1.2294489261574406,0.0113101601600646,71.42660552315355,1.2578774690628052,1.2533199787139893,1.2636576890945437,1.247539758682251,1.2682151794433594,1.242982268333435,1.2739953994750977,5.584090277293192,-0.0014092922210693,10473.830078125,0.1,0.0,0.1,0.8
2020-07-17,1.255950093269348,1.256314790248871,1.2547275353461331,1.2515012733339803,0.0032262620121525,1.268146663632659,1.2300299587580878,0.0106405360358101,64.34860254723682,1.254841446876526,1.2524539232254028,1.2583376169204712,1.2489577531814575,1.2607251405715942,1.2465702295303345,1.2642213106155396,0.8818357524846804,-0.0068005323410036,10503.1904296875,0.09,0.0,0.1,0.8
2020-07-20,1.2571184635162354,1.2572714686393738,1.2550953704492258,1.251917361495629,0.0031780089535968,1.2683323283637538,1.2320749620949256,0.0106993487903049,64.62882892079301,1.2583208481470745,1.2507067521413169,1.2647325595219931,1.2442950407663982,1.2723466555277507,1.2366809447606406,1.2787583669026694,1.2849290003543006,0.0019408464431762,10767.08984375,0.1,0.0,0.1,0.8
2020-07-21,1.266175389289856,1.2589343070983887,1.2567999887323995,1.2529735117026086,0.0038264770297908,1.2704892625109383,1.231519938538866,0.0107948013714381,70.91094980676459,1.2688632408777871,1.2625903685887656,1.272448261578878,1.259005347887675,1.2787211338678997,1.2527324755986533,1.2823061545689902,6.944100570097431,0.0092465877532958,10680.3603515625,0.1,0.0,0.1,0.8
2020-07-22,1.273074507713318,1.2608137369155883,1.2593037608833102,1.2544624743700683,0.0048412865132416,1.2738803871280535,1.230187331854643,0.0104703222002301,72.41370486209853,1.2705762783686323,1.267072399457296,1.2765783866246545,1.261070291201274,1.2800822655359907,1.2575664122899377,1.286084373792013,9.005292358885328,0.0139743089675905,10706.1298828125,0.09,0.0,0.1,0.8
2020-07-23,1.2729934453964231,1.2619778633117675,1.26140986619302,1.255835138890539,0.0055747273024806,1.2767467277833977,1.230490790050312,0.010756288255964,66.66132070320988,1.272134264310201,1.268286387125651,1.2768413225809732,1.263579328854879,1.2806891997655232,1.2597314516703286,1.2853962580362954,10.338056569230428,0.0170433521270751,10461.419921875,0.09,0.0,0.1,0.8
2020-07-24,1.273074507713318,1.2632343649864195,1.263204426426912,1.2571121291737082,0.0060922972532038,1.2792069151380567,1.2310835764429062,0.0109079395021711,68.38422280904274,1.2748520374298096,1.270228147506714,1.2776983976364136,1.26738178730011,1.2823222875595093,1.2627578973770142,1.2851686477661133,8.942762832488887,0.0159560441970827,10363.1796875,0.09,0.0,0.1,0.8
2020-07-27,1.2795906066894531,1.26491836309433,1.2657253772365338,1.2587772015822818,0.0069481756542519,1.2817222040677307,1.2331056076502562,0.0112058264868599,71.89949399741963,1.2831168174743652,1.2762771844863892,1.2864302396774292,1.2729637622833252,1.2932698726654053,1.2661241292953491,1.2965832948684692,8.499474626342867,0.0134152173995971,10536.26953125,0.1,0.0,0.1,0.8
2020-07-28,1.2889753580093384,1.2682981371879578,1.2693022973554269,1.26101410205836,0.0082881952970665,1.2851904365183344,1.2354291942952642,0.0115492003304617,91.97426316007513,1.2893337806065877,1.283783713976542,1.2945254246393838,1.278592069943746,1.3000754912694297,1.2730420033137002,1.3052671353022256,9.71680639886088,0.0159008502960202,10402.08984375,0.1,0.0,0.1,0.8
2020-07-29,1.292373776435852,1.271842634677887,1.272851755675492,1.2633370409011373,0.0095147147743548,1.2896122305371762,1.236352065326929,0.0113874758992876,92.28972760166444,1.2943408091862996,1.289305249849955,1.2974093357721963,1.2862367232640584,1.3024448951085408,1.281201163927714,1.3055134216944375,7.692344093107966,0.0193803310394289,10542.9404296875,0.1,0.0,0.1,0.8
2020-07-30,1.298246145248413,1.2757572293281556,1.276758584840557,1.265922900482417,0.0108356843581398,1.2953263967783162,1.2358146459310344,0.011753465448107,92.9153924566756,1.2999320030212402,1.292879581451416,1.3052985668182373,1.287513017654419,1.3123509883880615,1.2804605960845947,1.3177175521850586,6.213593330931038,0.0251716375350949,10587.8095703125,0.1,0.0,0.1,0.8
2020-07-31,1.311785101890564,1.281340730190277,1.2821472797713274,1.269320100586724,0.0128271791846032,1.3036837061286448,1.233971814310503,0.0125666175569806,99.8552384520725,1.3131401141484578,1.3093125025431314,1.3156127134958902,1.306839903195699,1.3194403251012166,1.3030122915903726,1.321912924448649,4.09737264622987,0.0321944952011108,10745.26953125,0.1,0.0,0.1,0.8
2020-08-03,1.3101695775985718,1.2866458415985107,1.2864584025139802,1.272345987772787,0.0141124147411932,1.3098820537716098,1.2340352564662749,0.0123260191508701,96.99422795460856,1.3073095083236694,1.3034530878067017,1.3140259981155398,1.296736598014831,1.3178824186325075,1.2928801774978635,1.324598908424378,3.332681415964863,0.0211942195892334,10902.7998046875,0.1,0.0,0.1,0.8
2020-08-04,1.3078734874725342,1.2908156514167786,1.2897530309691425,1.274977654417213,0.0147753765519298,1.3144752689012449,1.2352746896139224,0.0124986597469874,91.96376941995008,1.3056421279907229,1.3006510734558103,1.3128645420074463,1.293428659439087,1.3178555965423584,1.2884376049041748,1.325078010559082,3.972713193371054,0.0154997110366821,10941.169921875,0.1,0.0,0.1,0.8
2020-08-05,1.3086093664169312,1.29436913728714,1.2926540056534177,1.277468892343118,0.0151851133102998,1.3186694128557093,1.236513461347019,0.012485921382904,90.8256956123955,1.3102866808573406,1.3043683369954426,1.314527710278829,1.300127307573954,1.320446054140727,1.2942089637120562,1.3246870835622155,7.209932885474737,0.010363221168518,10998.400390625,0.1,0.0,0.1,0.8
2020-08-06,1.31268048286438,1.2983378410339357,1.295735002147412,1.2800771583076558,0.0156578438397561,1.323324477728691,1.2369912266170122,0.0126394203730992,91.76680174133418,1.3143893877665205,1.3102655013402305,1.31680436929067,1.3078505198160808,1.3209282557169597,1.303726633389791,1.3233432372411094,6.32478882921013,0.0008953809738161,11108.0703125,0.1,0.0,0.1,0.8
2020-08-07,1.3138015270233154,1.3024105429649353,1.2985144675129354,1.282575259694001,0.0159392078189344,1.3274372618146817,1.2382076461366731,0.0126114998544965,91.9431628726959,1.3099244435628254,1.3050455252329507,1.31868044535319,1.2962895234425862,1.3235593636830647,1.2914106051127114,1.3323153654734292,3.402464570971242,0.0036319494247436,11010.98046875,0.1,0.0,0.1,0.8
2020-08-10,1.3052273988723757,1.3049742221832277,1.2995472261836185,1.2842531959294363,0.0152940302541821,1.3295820691119833,1.240310516165574,0.0121700167655944,75.3286552517711,1.3057986497879028,1.3013933897018433,1.309632658958435,1.297559380531311,1.3140379190444946,1.2931541204452517,1.3178719282150269,1.912682306801971,-0.0026460886001584,10968.3603515625,0.1,0.0,0.1,0.8
2020-08-11,1.3077194690704346,1.3068486332893372,1.3008044943200516,1.2859914383843252,0.0148130559357264,1.3310004827234223,1.2441462877538725,0.0120553970336914,71.43870001881602,1.308862288792928,1.3045958677927652,1.3119858900705972,1.301472266515096,1.31625231107076,1.2972058455149331,1.3193759123484292,2.8658049590419887,-0.0008898973464965,10782.8203125,0.1,0.0,0.1,0.8
2020-08-12,1.3050740957260132,1.3081186652183532,1.301461356074815,1.2874049685577835,0.0140563875170314,1.3315533425806942,1.248407957315546,0.0119436979293823,64.7806856901854,1.3041598399480183,1.3016425768534343,1.307591358820597,1.2982110579808557,1.310108621915181,1.2956937948862717,1.3135401407877596,3.2931743862939227,-0.0076063871383669,11012.240234375,0.1,0.45096,0.1,0.8
2020-08-13,1.3048017024993896,1.308774220943451,1.3019752555247497,1.288693615516421,0.0132816400083284,1.3316584886455187,1.2528729616260876,0.0119575006621224,58.77289260417342,1.3071552912394206,1.3021467526753745,1.309810241063436,1.2994918028513591,1.3148187796274822,1.294483264287313,1.3174737294514975,4.742565503795276,-0.0089998245239257,11042.5,0.1,0.45096,0.1,0.8
2020-08-14,1.3070528507232666,1.308300995826721,1.302756424016829,1.2900535588650763,0.0127028651517526,1.330774813101826,1.2588669129151724,0.0114203861781529,40.92561182456976,1.3087636629740398,1.3033632834752402,1.3124532302220664,1.2996737162272136,1.317853609720866,1.294273336728414,1.3215431769688926,3.9070355878493936,0.0018254518508908,11019.2998046875,0.1,0.45096,0.1,0.8
2020-08-17,1.3107001781463623,1.3083540558815003,1.3039785400367572,1.2915829380710977,0.0123956019656596,1.3293793026242888,1.265620594855722,0.0106906124523707,50.94390838723361,1.310103178024292,1.308077096939087,1.3127262592315674,1.3054540157318115,1.3147523403167725,1.3034279346466064,1.317375421524048,3.184734105999395,0.0029807090759277,11129.73046875,0.1,0.45096,0.1,0.8
2020-08-18,1.310787796974182,1.308645486831665,1.3050261180271303,1.2930055202120667,0.0120205978150635,1.3284697529362273,1.2709913853122163,0.0109010509082249,55.62649310238454,1.315184752146403,1.3063221772511802,1.3196503718694053,1.301856557528178,1.3285129467646282,1.292993982632955,1.3329785664876304,3.727590404218113,0.0057137012481687,11210.83984375,0.09,0.45096,0.1,0.8
2020-08-19,1.325398564338684,1.3103244066238404,1.3081603405366,1.2954050049621866,0.0127553355744134,1.3303866994374047,1.2743068444735757,0.0109965205192566,71.10628222035751,1.323166807492574,1.31959859530131,1.3289667765299478,1.3137986262639365,1.3325349887212117,1.3102304140726724,1.3383349577585857,4.5048704806840805,0.0205968618392944,11146.4599609375,0.09,0.45096,0.1,1.1
2020-08-20,1.311079978942871,1.3101643562316894,1.3086095156760265,1.296566114145941,0.0120434015300854,1.3288606825809604,1.2796415146846645,0.0110013825552804,48.4001506189196,1.3123515049616497,1.3053373893102014,1.3180940945943198,1.2995947996775312,1.325108210245768,1.292580684026083,1.3308507998784382,2.792157722099165,0.0040271282196044,11264.9501953125,0.09,0.45096,0.1,1.1
2020-08-21,1.3220343589782717,1.310987639427185,1.310674876184064,1.2984526508001877,0.0122222253838764,1.3277312038878877,1.2856669785042327,0.0115649785314287,56.87745224959689,1.3179749250411987,1.3104634284973145,1.3295458555221558,1.2988924980163574,1.33705735206604,1.2913810014724731,1.348628282546997,3.1320021922646823,0.0113341808319094,11311.7998046875,0.09,0.45096,0.1,1.1
2020-08-24,1.309414625167847,1.3114063620567322,1.3104809914123383,1.2992646489014956,0.0112163425108426,1.324918408816037,1.2914621754239228,0.0118053810937064,53.27642077731159,1.3102647463480632,1.3056051333745322,1.314074238141378,1.3017956415812173,1.3187338511149092,1.2971360286076865,1.322543342908224,3.086618633863114,-0.001373171806335,11379.7197265625,0.09,0.45096,0.1,1.1
2020-08-25,1.307138204574585,1.3113482356071473,1.3099667165142224,1.2998478752476503,0.010118841266572,1.3232002500423952,1.2949966188540896,0.0118709291730608,49.54363200041931,1.3100567261377971,1.303058942159017,1.3141359885533652,1.298979679743449,1.3211337725321453,1.291981895764669,1.3252130349477134,2.0867968350510098,-0.0182603597640991,11466.4697265625,0.09,0.45096,0.1,1.1
2020-08-26,1.3152183294296265,1.3123626589775086,1.310774656962746,1.3009864274092782,0.0097882295534679,1.322172362143318,1.298308962052544,0.0121713706425258,57.33829129642911,1.3160953521728516,1.3109424114227295,1.3203712701797483,1.3066664934158323,1.3255242109298706,1.3015135526657104,1.3298001289367676,3.0883713741065684,0.0041383504867553,11665.0595703125,0.09,0.45096,0.1,1.1
2020-08-27,1.3219819068908691,1.3140806794166564,1.3124988492593803,1.3025416481116183,0.0099572011477622,1.323053691272099,1.299801209088009,0.0121090412139892,61.3611137388452,1.3222118616104126,1.3164430856704712,1.3277506828308103,1.3109042644500732,1.333519458770752,1.3051354885101318,1.33905827999115,3.688602660094776,-5.24520874025658e-05,11625.33984375,0.08,0.45096,0.1,1.1
2020-08-28,1.3199577331542969,1.3153711676597597,1.3136463698585985,1.30383172848515,0.0098146413734485,1.324073670574854,1.299598492911627,0.0124447516032627,58.559577200184656,1.3247156540552776,1.3140682776769004,1.3306051095326743,1.3081788221995037,1.3412524859110515,1.2975314458211265,1.3471419413884482,4.178927944244577,0.0105431079864499,11695.6298828125,0.09,0.45096,0.1,1.1
2020-09-01,1.3364516496658323,1.3204323768615722,1.320019046323104,1.3084302335511873,0.0115888127719165,1.3335664432914007,1.2955114204018368,0.0136511325836182,64.5582956669452,1.3400574525197346,1.332042614618937,1.34446648756663,1.3276335795720418,1.3524813254674275,1.3196187416712442,1.3568903605143228,4.723068253110276,0.0212333202362058,11939.669921875,0.09,0.45096,0.1,1.1
2020-09-02,1.339943766593933,1.3218868970870972,1.3230843879032312,1.3107645693321317,0.0123198185710997,1.338018748451807,1.294192555259131,0.0139329007693699,59.44211256183095,1.3362059593200684,1.3322707414627075,1.343878984451294,1.324597716331482,1.3478142023086548,1.320662498474121,1.3554872274398804,3.644144507042078,0.0179618597030639,12056.4404296875,0.09,0.45096,0.1,1.1
2020-09-03,1.335131287574768,1.3242920279502868,1.3249377570834675,1.3125695114241789,0.012368245659289,1.3406506921233612,1.293805692058615,0.014353266784123,67.81131868927356,1.3316089709599812,1.328218619028727,1.338521639506022,1.3213059504826865,1.341911991437276,1.317915598551432,1.348824659983317,3.027163393946032,0.0151735544204711,11458.099609375,0.09,0.45096,0.1,1.1
2020-09-04,1.3262248039245603,1.3247110724449158,1.3251357642897896,1.313581014572355,0.0115547497174346,1.341546543255005,1.2941521686170958,0.0152285609926496,53.200326296353936,1.325283169746399,1.3187423944473269,1.3327655792236328,1.3112599849700928,1.339306354522705,1.3047192096710205,1.346788763999939,1.721204660522338,-0.009423613548279,11313.1298828125,0.09,0.45096,0.1,1.1
