,Close,^DJI,^GSPC,^IXIC,^SSMI,usd_interest,usd_inflation,chf_interest,chf_inflation
2022-03-15,1.065757155418396,33544.33984375,4262.4501953125,12948.6201171875,11682.2197265625,0.08,8.94533,-0.75,1.9
2022-03-16,1.0629477500915527,34063.1015625,4357.85986328125,13436.5498046875,11900.9599609375,0.08,8.94533,-0.75,1.9
2022-03-17,1.0620672702789309,34480.76171875,4411.669921875,13614.7802734375,12061.8701171875,0.33,8.94533,-0.75,1.9
2022-03-18,1.0683531761169434,34754.9296875,4463.1201171875,13893.83984375,12184.990234375,0.33,8.94533,-0.75,1.9
2022-03-21,1.0718917846679688,34552.98828125,4461.18017578125,13838.4599609375,12171.2802734375,0.33,8.94533,-0.75,1.9
2022-03-22,1.0708013772964478,34807.4609375,4511.60986328125,14108.8203125,12202.6201171875,0.33,8.94533,-0.75,1.9
2022-03-23,1.071340560913086,34358.5,4456.240234375,13922.599609375,12099.5,0.33,8.94533,-0.75,1.9
2022-03-24,1.0744370222091677,34707.94140625,4520.16015625,14191.83984375,12131.4501953125,0.33,8.94533,-0.75,1.9
2022-03-25,1.0758588314056396,34861.23828125,4543.06005859375,14169.2998046875,12121.669921875,0.33,8.94533,-0.75,1.9
2022-03-28,1.073802471160889,34955.890625,4575.52001953125,14354.900390625,12155.9501953125,0.33,8.94533,-0.75,1.9
2022-03-29,1.07104229927063,35294.19140625,4631.60009765625,14619.6396484375,12325.580078125,0.33,8.94533,-0.75,1.9
2022-03-30,1.0739407539367676,35228.80859375,4602.4501953125,14442.26953125,12243.73046875,0.33,8.94533,-0.75,1.9
2022-03-31,1.0834587812423706,34678.3515625,4530.41015625,14220.51953125,12161.5302734375,0.33,8.94533,-0.75,1.9
2022-04-01,1.0832006931304932,34818.26953125,4545.85986328125,14261.5,12179.080078125,0.33,8.94533,-0.75,2.2
2022-04-04,1.0800302028656006,34921.87890625,4582.64013671875,14532.5498046875,12340.8701171875,0.33,8.94533,-0.75,2.2
2022-04-05,1.0796804428100586,34641.1796875,4525.1201171875,14204.169921875,12376.9697265625,0.33,8.94533,-0.75,2.2
2022-04-06,1.0757315158843994,34496.51171875,4481.14990234375,13888.8203125,12320.099609375,0.33,8.94533,-0.75,2.2
2022-04-07,1.071753978729248,34583.5703125,4500.2099609375,13897.2998046875,12372.4599609375,0.33,8.94533,-0.75,2.2
2022-04-08,1.0701138973236084,34721.12109375,4488.27978515625,13711.0,12507.6904296875,0.33,8.94533,-0.75,2.2
2022-04-11,1.0703887939453125,34308.078125,4412.52978515625,13411.9599609375,12528.6103515625,0.33,8.94533,-0.75,2.2
2022-04-12,1.073767900466919,34220.359375,4397.4501953125,13371.5703125,12378.8701171875,0.33,9.75365,-0.75,2.2
2022-04-13,1.0722250938415527,34564.58984375,4446.58984375,13643.58984375,12378.6796875,0.33,9.75365,-0.75,2.2
2022-04-14,1.070835828781128,34451.23046875,4392.58984375,13351.080078125,12475.080078125,0.33,9.75365,-0.75,2.2
2022-04-19,1.0586491823196411,34911.19921875,4462.2099609375,13619.66015625,12281.419921875,0.33,9.75365,-0.75,2.2
2022-04-20,1.05035400390625,35160.7890625,4459.4501953125,13453.0703125,12310.169921875,0.33,9.75365,-0.75,2.2
2022-04-21,1.0537407398223877,34792.76171875,4393.66015625,13174.650390625,12301.330078125,0.33,9.75365,-0.75,2.2
2022-04-22,1.0485477447509766,33811.3984375,4271.77978515625,12839.2900390625,12258.330078125,0.33,9.75365,-0.75,2.2
2022-04-25,1.046462893486023,34049.4609375,4296.1201171875,13004.849609375,12084.98046875,0.33,9.75365,-0.75,2.2
2022-04-26,1.043525457382202,33240.1796875,4175.2001953125,12490.740234375,11933.2802734375,0.33,9.75365,-0.75,2.2
2022-04-27,1.039252519607544,33301.9296875,4183.9599609375,12488.9296875,12051.48046875,0.33,9.75365,-0.75,2.2
2022-04-28,1.0323432683944702,33916.390625,4287.5,12871.5302734375,12068.41015625,0.33,9.75365,-0.75,2.2
2022-04-29,1.0291242599487305,32977.2109375,4131.93017578125,12334.6396484375,12128.759765625,0.33,9.75365,-0.75,2.2
2022-05-02,1.0265148878097534,33061.5,4155.3798828125,12536.01953125,11971.73046875,0.33,9.75365,-0.75,2.2
2022-05-03,1.0226621627807615,33128.7890625,4175.47998046875,12563.759765625,12001.8798828125,0.33,9.75365,-0.75,2.2
2022-05-04,1.0217009782791138,34061.05859375,4300.169921875,12964.8603515625,11880.240234375,0.33,9.75365,-0.75,2.2
2022-05-05,1.0275485515594482,32997.96875,4146.8701171875,12317.6904296875,11877.26953125,0.83,9.75365,-0.75,2.3
2022-05-06,1.0150223970413208,32899.37109375,4123.33984375,12144.66015625,11730.419921875,0.83,9.75365,-0.75,2.3
2022-05-09,1.0107851028442385,32245.69921875,3991.239990234375,11623.25,11444.1796875,0.83,9.75365,-0.75,2.3
2022-05-10,1.007353663444519,32160.740234375,4001.050048828125,11737.669921875,11541.7197265625,0.83,9.75365,-0.75,2.3
2022-05-11,1.0043185949325562,31834.109375,3935.179931640625,11364.240234375,11553.66015625,0.83,9.30359,-0.75,2.3
2022-05-12,1.005570888519287,31730.30078125,3930.080078125,11370.9599609375,11506.1298828125,0.83,9.30359,-0.75,2.3
2022-05-13,0.9969593286514282,32196.66015625,4023.889892578125,11805.0,11650.419921875,0.83,9.30359,-0.75,2.3
2022-05-16,0.99777489900589,32223.419921875,4008.010009765625,11662.7900390625,11672.23046875,0.83,9.30359,-0.75,2.3
2022-05-17,0.9982830286026,32654.58984375,4088.85009765625,11984.51953125,11730.4404296875,0.83,9.30359,-0.75,2.3
2022-05-18,1.0062386989593506,31490.0703125,3923.679931640625,11418.150390625,11579.1396484375,0.83,9.30359,-0.75,2.3
2022-05-19,1.013027548789978,31253.130859375,3900.7900390625,11388.5,11309.490234375,0.83,9.30359,-0.75,2.3
2022-05-20,1.0286160707473757,31261.900390625,3901.360107421875,11354.6201171875,11308.98046875,0.83,9.30359,-0.75,2.3
2022-05-23,1.0256515741348269,31880.240234375,3973.75,11535.26953125,11466.2802734375,0.83,9.30359,-0.75,2.3
2022-05-24,1.0352503061294556,31928.619140625,3941.47998046875,11264.4501953125,11483.5595703125,0.83,9.30359,-0.75,2.3
2022-05-25,1.0414496660232544,32120.279296875,3978.72998046875,11434.740234375,11491.7998046875,0.83,9.30359,-0.75,2.3
2022-05-27,1.04323148727417,33212.9609375,4158.240234375,12131.1298828125,11647.169921875,0.83,9.30359,-0.75,2.3
2022-05-31,1.043590784072876,32990.12109375,4132.14990234375,12081.3896484375,11611.3798828125,0.83,9.30359,-0.75,2.3
2022-06-01,1.0421878099441528,32813.23046875,4101.22998046875,11994.4599609375,11494.1201171875,0.83,9.30359,-0.75,2.3
2022-06-02,1.0383137464523315,33248.28125,4176.81982421875,12316.900390625,11550.2001953125,0.83,9.30359,-0.75,2.7
2022-06-03,1.0444518327713013,32899.69921875,4108.5400390625,12012.73046875,11529.16015625,0.83,9.30359,-0.75,2.7
2022-06-07,1.0295480489730835,33180.140625,4160.68017578125,12175.23046875,11534.1796875,0.83,9.30359,-0.75,2.7
2022-06-08,1.0272319316864014,32910.8984375,4115.77001953125,12086.26953125,11467.3896484375,0.83,9.30359,-0.75,2.7
2022-06-09,1.021617412567139,32272.7890625,4017.820068359375,11754.23046875,11322.4296875,0.83,9.30359,-0.75,2.7
2022-06-10,1.019991755485535,31392.7890625,3900.860107421875,11340.01953125,11084.6201171875,0.83,9.62691,-0.75,2.7
2022-06-13,1.01066255569458,30516.740234375,3749.6298828125,10809.23046875,10896.25,0.83,9.62691,-0.75,2.7
2022-06-14,1.0033462047576904,30364.830078125,3735.47998046875,10828.349609375,10699.0703125,0.83,9.62691,-0.75,2.7
2022-06-15,1.0005003213882446,30668.529296875,3789.989990234375,11099.150390625,10783.58984375,0.83,9.62691,-0.75,2.7
2022-06-16,1.0054091215133667,29927.0703125,3666.77001953125,10646.099609375,10475.3701171875,1.58,9.62691,-0.25,2.7
2022-06-17,1.0344042778015137,29888.779296875,3674.840087890625,10798.349609375,10451.3095703125,1.58,9.62691,-0.25,2.7
2022-06-21,1.0340192317962646,30530.25,3764.7900390625,11069.2998046875,10479.83984375,1.58,9.62691,-0.25,2.7
2022-06-22,1.035175323486328,30483.130859375,3759.889892578125,11053.080078125,10528.33984375,1.58,9.62691,-0.25,2.7
2022-06-23,1.039771318435669,30677.359375,3795.72998046875,11232.1904296875,10453.3095703125,1.58,9.62691,-0.25,2.7
2022-06-24,1.0401930809020996,31500.6796875,3911.739990234375,11607.6201171875,10823.1201171875,1.58,9.62691,-0.25,2.7
2022-06-27,1.0446155071258545,31438.259765625,3900.110107421875,11524.5498046875,10906.8203125,1.58,9.62691,-0.25,2.7
2022-06-28,1.0458500385284424,30946.990234375,3821.550048828125,11181.5400390625,10809.5703125,1.58,9.62691,-0.25,2.7
2022-06-29,1.0452706813812256,31029.310546875,3818.830078125,11177.8896484375,10811.75,1.58,9.62691,-0.25,2.7
2022-06-30,1.0480202436447144,30775.4296875,3785.3798828125,11028.740234375,10741.2099609375,1.58,9.62691,-0.25,2.7
2022-07-01,1.047021746635437,31097.259765625,3825.330078125,11127.849609375,10770.400390625,1.58,9.62691,-0.25,2.7
2022-07-05,1.0407668352127075,30967.8203125,3831.389892578125,11322.240234375,10702.5,1.58,9.62691,-0.25,3.2
2022-07-06,1.032526612281799,31037.6796875,3845.080078125,11361.849609375,10840.599609375,1.58,9.62691,-0.25,3.2
2022-07-07,1.0307153463363647,31384.55078125,3902.6201171875,11621.349609375,10940.98046875,1.58,9.62691,-0.25,3.2
2022-07-08,1.0269049406051636,31338.150390625,3899.3798828125,11635.3095703125,11015.0302734375,1.58,9.62691,-0.25,3.2
2022-07-11,1.0227773189544678,31173.83984375,3854.429931640625,11372.599609375,11027.16015625,1.58,9.62691,-0.25,3.2
2022-07-12,1.0175631046295166,30981.330078125,3818.800048828125,11264.73046875,11069.830078125,1.58,9.62691,-0.25,3.2
2022-07-13,1.0184648036956787,30772.7890625,3801.780029296875,11247.580078125,10904.849609375,1.58,10.13274,-0.25,3.2
2022-07-14,1.019575834274292,30630.169921875,3790.3798828125,11251.1904296875,10799.51953125,1.58,10.13274,-0.25,3.2
2022-07-15,1.0172940492630005,31288.259765625,3863.159912109375,11452.419921875,10982.08984375,1.58,10.13274,-0.25,3.2
2022-07-18,1.0250102281570437,31072.609375,3830.85009765625,11360.0498046875,11010.1796875,1.58,10.13274,-0.25,3.2
2022-07-19,1.0230178833007812,31827.05078125,3936.68994140625,11713.150390625,11122.080078125,1.58,10.13274,-0.25,3.2
2022-07-20,1.0322047472000122,31874.83984375,3959.89990234375,11897.650390625,11059.490234375,1.58,10.13274,-0.25,3.2
2022-07-21,1.0293679237365725,32036.900390625,3998.949951171875,12059.6103515625,11134.740234375,1.58,10.13274,-0.25,3.2
2022-07-22,1.034982442855835,31899.2890625,3961.6298828125,11834.1103515625,11096.1201171875,1.58,10.13274,-0.25,3.2
2022-07-25,1.038421630859375,31990.0390625,3966.840087890625,11782.669921875,11129.349609375,1.58,10.13274,-0.25,3.2
2022-07-26,1.0370323657989502,31761.5390625,3921.050048828125,11562.5703125,11102.3095703125,1.58,10.13274,-0.25,3.2
2022-07-27,1.0392417907714844,32197.58984375,4023.610107421875,12032.419921875,11056.740234375,1.58,10.13274,-0.25,3.2
2022-07-28,1.043634295463562,32529.630859375,4072.429931640625,12162.58984375,11129.330078125,2.33,10.13274,-0.25,3.2
2022-07-29,1.0477567911148071,32845.12890625,4130.2900390625,12390.6904296875,11145.91015625,2.32,10.13274,-0.25,3.2
2022-08-02,1.052520751953125,32396.169921875,4091.18994140625,12348.759765625,11118.099609375,2.33,10.13274,-0.25,3.2
2022-08-03,1.0433186292648315,32812.5,4155.169921875,12668.16015625,11178.990234375,2.33,10.13274,-0.25,3.3
2022-08-04,1.0403770208358765,32726.8203125,4151.93994140625,12720.580078125,11202.66015625,2.33,10.13274,-0.25,3.3
2022-08-05,1.0481301546096802,32803.46875,4145.18994140625,12657.5498046875,11123.0703125,2.33,10.13274,-0.25,3.3
2022-08-08,1.0392417907714844,32832.5390625,4140.06005859375,12644.4599609375,11166.3203125,2.33,10.13274,-0.25,3.3
2022-08-09,1.0472520589828491,32774.41015625,4122.47021484375,12493.9296875,11132.48046875,2.33,10.13274,-0.25,3.3
2022-08-10,1.0480313301086426,33309.51171875,4210.240234375,12854.7998046875,11155.099609375,2.33,9.33099,-0.25,3.3
2022-08-11,1.0612331628799438,33336.671875,4207.27001953125,12779.91015625,11154.580078125,2.33,9.33099,-0.25,3.3
2022-08-12,1.0623379945755005,33761.05078125,4280.14990234375,13047.1904296875,11128.240234375,2.33,9.33099,-0.25,3.3
2022-08-15,1.0617965459823608,33912.44140625,4297.14013671875,13128.0498046875,11171.5400390625,2.33,9.33099,-0.25,3.3
2022-08-16,1.0571271181106567,34152.01171875,4305.2001953125,13102.5498046875,11130.4404296875,2.33,9.33099,-0.25,3.3
2022-08-17,1.0530084371566772,33980.3203125,4274.0400390625,12938.1201171875,11128.1904296875,2.33,9.33099,-0.25,3.3
2022-08-18,1.0511488914489746,33999.0390625,4283.740234375,12965.33984375,11167.58984375,2.33,9.33099,-0.25,3.3
2022-08-19,1.0453799962997437,33706.73828125,4228.47998046875,12705.2197265625,11156.7197265625,2.33,9.33099,-0.25,3.3
2022-08-22,1.0429704189300537,33063.609375,4137.990234375,12381.5703125,11085.83984375,2.33,9.33099,-0.25,3.3
2022-08-23,1.0369141101837158,32909.58984375,4128.72998046875,12381.2998046875,10933.0595703125,2.33,9.33099,-0.25,3.3
2022-08-24,1.036935567855835,32969.23046875,4140.77001953125,12431.5302734375,11012.8701171875,2.33,9.33099,-0.25,3.3
2022-08-25,1.0347039699554443,33291.78125,4199.1201171875,12639.26953125,11063.8798828125,2.33,9.33099,-0.25,3.3
2022-08-26,1.0377211570739746,32283.400390625,4057.659912109375,12141.7099609375,10942.16015625,2.33,9.33099,-0.25,3.3
2022-08-29,1.0325244665145874,32098.990234375,4030.610107421875,12017.669921875,10896.740234375,2.33,9.33099,-0.25,3.3
2022-08-30,1.033997893333435,31790.869140625,3986.159912109375,11883.1396484375,10884.9501953125,2.33,9.33099,-0.25,3.3
2022-08-31,1.0267783403396606,31510.4296875,3955.0,11816.2001953125,10855.0302734375,2.33,9.33099,-0.25,3.3
2022-09-01,1.021377444267273,31656.419921875,3966.85009765625,11785.1298828125,10663.4404296875,2.33,9.33099,-0.25,3.3
2022-09-02,1.0190668106079102,31318.439453125,3924.260009765625,11630.8603515625,10891.7099609375,2.33,9.33099,-0.25,3.3
2022-09-06,1.0220768451690674,31145.30078125,3908.18994140625,11544.91015625,10834.1796875,2.33,9.33099,-0.25,3.3
2022-09-07,1.0157233476638794,31581.279296875,3979.8701171875,11791.900390625,10805.16015625,2.33,9.33099,-0.25,3.3
2022-09-08,1.0235834121704102,31774.51953125,4006.179931640625,11862.1298828125,10790.3203125,2.33,9.33099,-0.25,3.3
2022-09-09,1.0323646068572998,32151.7109375,4067.360107421875,12112.3095703125,10900.240234375,2.33,9.33099,-0.25,3.3
2022-09-12,1.0417535305023191,32381.33984375,4110.41015625,12266.41015625,10990.75,2.33,9.33099,-0.25,3.3
2022-09-13,1.049538254737854,31104.970703125,3932.68994140625,11633.5703125,10891.5400390625,2.33,8.84808,-0.25,3.3
2022-09-14,1.0413087606430054,31135.08984375,3946.010009765625,11719.6796875,10754.400390625,2.33,8.84808,-0.25,3.3
2022-09-15,1.0396156311035156,30961.8203125,3901.35009765625,11552.3603515625,10746.7001953125,2.33,8.84808,-0.25,3.3
2022-09-16,1.039717197418213,30822.419921875,3873.330078125,11448.400390625,10610.650390625,2.33,8.84808,-0.25,3.3
2022-09-19,1.038195252418518,31019.6796875,3899.889892578125,11535.01953125,10617.009765625,2.33,8.84808,-0.25,3.3
2022-09-20,1.0372475385665894,30706.23046875,3855.929931640625,11425.0498046875,10476.5400390625,2.33,8.84808,-0.25,3.3
2022-09-21,1.0376672744750977,30183.779296875,3789.929931640625,11220.1904296875,10429.400390625,2.33,8.84808,-0.25,3.3
2022-09-22,1.033121943473816,30076.6796875,3757.989990234375,11066.8095703125,10297.650390625,3.08,8.84808,0.5,3.3
2022-09-23,1.0249052047729492,29590.41015625,3693.22998046875,10867.9296875,10137.7802734375,3.08,8.84808,0.5,3.3
2022-09-26,1.0179048776626587,29260.810546875,3655.0400390625,10802.919921875,10072.6201171875,3.08,8.84808,0.5,3.3
2022-09-27,1.007932424545288,29134.990234375,3647.2900390625,10829.5,10126.4296875,3.08,8.84808,0.5,3.3
2022-09-28,1.0085525512695312,29683.740234375,3719.0400390625,11051.6396484375,10220.759765625,3.08,8.84808,0.5,3.3
2022-09-29,1.0228923559188845,29225.609375,3640.469970703125,10737.509765625,10126.990234375,3.08,8.84808,0.5,3.3
2022-09-30,1.025714635848999,28725.509765625,3585.6201171875,10575.6201171875,10267.5498046875,3.08,8.84808,0.5,3.3
2022-10-03,1.0145589113235474,29490.890625,3678.429931640625,10815.4296875,10290.7099609375,3.08,8.84808,0.5,3.2
2022-10-04,1.0074957609176636,30316.3203125,3790.929931640625,11176.41015625,10590.919921875,3.08,8.84808,0.5,3.2
2022-10-05,1.0217739343643188,30273.869140625,3783.280029296875,11148.6396484375,10477.6904296875,3.08,8.84808,0.5,3.2
2022-10-06,1.019035577774048,29926.939453125,3744.52001953125,11073.3095703125,10391.1298828125,3.08,8.84808,0.5,3.2
2022-10-07,1.010131597518921,29296.7890625,3639.659912109375,10652.400390625,10308.5703125,3.08,8.84808,0.5,3.2
2022-10-10,1.005469799041748,29202.880859375,3612.389892578125,10542.099609375,10262.51953125,3.08,8.84808,0.5,3.2
2022-10-11,1.0004903078079224,29239.189453125,3588.840087890625,10426.1904296875,10207.830078125,3.08,8.84808,0.5,3.2
2022-10-12,1.0024057626724243,29210.849609375,3577.030029296875,10417.099609375,10199.3203125,3.08,8.84808,0.5,3.2
2022-10-13,1.0026168823242188,30038.720703125,3669.909912109375,10649.150390625,10227.900390625,3.08,8.65334,0.5,3.2
2022-10-14,0.998591959476471,29634.830078125,3583.070068359375,10321.3896484375,10329.33984375,3.08,8.65334,0.5,3.2
2022-10-17,0.996343433856964,30185.8203125,3677.949951171875,10675.7998046875,10498.7099609375,3.08,8.65334,0.5,3.2
2022-10-18,1.004520297050476,30523.80078125,3719.97998046875,10772.400390625,10578.759765625,3.08,8.65334,0.5,3.2
2022-10-19,1.0063601732254028,30423.810546875,3695.159912109375,10680.509765625,10484.1396484375,3.08,8.65334,0.5,3.2
2022-10-20,0.9952130317687988,30333.58984375,3665.780029296875,10614.83984375,10473.4501953125,3.08,8.65334,0.5,3.2
2022-10-21,0.996204435825348,31082.560546875,3752.75,10859.7197265625,10418.599609375,3.08,8.65334,0.5,3.2
2022-10-24,1.002124547958374,31499.619140625,3797.340087890625,10952.6103515625,10595.5302734375,3.08,8.65334,0.5,3.2
2022-10-25,1.0006003379821775,31836.740234375,3859.110107421875,11199.1201171875,10773.33984375,3.08,8.65334,0.5,3.2
2022-10-26,1.0053585767745972,31839.109375,3830.60009765625,10970.990234375,10817.2099609375,3.08,8.65334,0.5,3.2
2022-10-27,1.0152181386947632,32033.279296875,3807.300048828125,10792.669921875,10706.6201171875,3.08,8.65334,0.5,3.2
2022-10-28,1.0096522569656372,32861.80078125,3901.06005859375,11102.4501953125,10772.3701171875,3.08,8.65334,0.5,3.2
2022-10-31,1.0036029815673828,32732.94921875,3871.97998046875,10988.150390625,10827.9296875,3.08,8.65334,0.5,3.2
2022-11-01,0.998591959476471,32653.19921875,3856.10009765625,10890.849609375,10783.650390625,3.08,8.65334,0.5,3.2
2022-11-02,1.000300049781799,32147.759765625,3759.68994140625,10524.7998046875,10806.23046875,3.08,8.65334,0.5,3.2
2022-11-03,0.9967306852340698,32001.25,3719.889892578125,10342.9404296875,10710.58984375,3.83,8.65334,0.5,2.9
2022-11-04,0.9867576956748962,32403.220703125,3770.550048828125,10475.25,10787.76953125,3.83,8.65334,0.5,2.9
2022-11-07,1.0032706260681152,32827.0,3806.800048828125,10564.51953125,10750.3896484375,3.83,8.65334,0.5,2.9
2022-11-08,1.0112450122833252,33160.828125,3828.110107421875,10616.2001953125,10827.0400390625,3.83,8.65334,0.5,2.9
2022-11-09,1.0157955884933472,32513.939453125,3748.570068359375,10353.169921875,10904.330078125,3.83,8.65334,0.5,2.9
2022-11-10,1.0167768001556396,33715.37109375,3956.3701171875,11114.150390625,11120.490234375,3.83,8.00035,0.5,2.9
2022-11-11,1.0363661050796509,33747.859375,3992.929931640625,11323.330078125,11127.150390625,3.83,8.00035,0.5,2.9
2022-11-14,1.0592659711837769,33536.69921875,3957.25,11196.2197265625,10999.58984375,3.83,8.00035,0.5,2.9
2022-11-15,1.06022047996521,33592.921875,3991.72998046875,11358.41015625,11026.2197265625,3.83,8.00035,0.5,2.9
2022-11-16,1.060546636581421,33553.828125,3958.7900390625,11183.66015625,10936.6201171875,3.83,8.00035,0.5,2.9
2022-11-17,1.0588958263397217,33546.3203125,3946.56005859375,11144.9599609375,10917.8798828125,3.83,8.00035,0.5,2.9
2022-11-18,1.0496704578399658,33745.69140625,3965.340087890625,11146.0595703125,11045.490234375,3.83,8.00035,0.5,2.9
2022-11-21,1.048954725265503,33700.28125,3949.93994140625,11024.509765625,11085.0400390625,3.83,8.00035,0.5,2.9
2022-11-22,1.0433729887008667,34098.1015625,4003.580078125,11174.41015625,11074.2998046875,3.83,8.00035,0.5,2.9
2022-11-23,1.051425218582153,34194.05859375,4027.260009765625,11285.3203125,11094.4599609375,3.83,8.00035,0.5,2.9
2022-11-25,1.0600295066833496,34347.03125,4026.1201171875,11226.3603515625,11168.0302734375,3.83,8.00035,0.5,2.9
2022-11-28,1.0555425882339478,33849.4609375,3963.93994140625,11049.5,11162.16015625,3.83,8.00035,0.5,2.9
2022-11-29,1.0539740324020386,33852.53125,3957.6298828125,10983.7802734375,11077.8095703125,3.83,8.00035,0.5,2.9
2022-11-30,1.047877550125122,34589.76953125,4080.110107421875,11468.0,11127.76953125,3.83,8.00035,0.5,2.9
2022-12-01,1.059456706047058,34395.01171875,4076.570068359375,11482.4501953125,11238.2001953125,3.83,8.00035,0.5,2.9
2022-12-02,1.0679311752319336,34429.87890625,4071.699951171875,11461.5,11198.1298828125,3.83,8.00035,0.5,2.9
2022-12-05,1.067862629890442,33947.1015625,3998.840087890625,11239.9404296875,11194.669921875,3.83,8.00035,0.5,2.9
2022-12-06,1.0612331628799438,33596.33984375,3941.260009765625,11014.8896484375,11109.330078125,3.83,8.00035,0.5,2.9
2022-12-07,1.061537265777588,33597.921875,3933.919921875,10958.5498046875,11009.9501953125,3.83,8.00035,0.5,2.9
2022-12-08,1.0635242462158203,33781.48046875,3963.510009765625,11082.0,11004.5302734375,3.83,8.00035,0.5,2.9
2022-12-09,1.0685359239578247,33476.4609375,3934.3798828125,11004.6201171875,11068.2998046875,3.83,8.00035,0.5,2.9
2022-12-12,1.0695301294326782,34005.0390625,3990.56005859375,11143.740234375,11033.6396484375,3.83,8.00035,0.5,2.9
2022-12-13,1.0686728954315186,34108.640625,4019.64990234375,11256.8095703125,11136.6201171875,3.83,7.09594,0.5,2.9
2022-12-14,1.0764493942260742,33966.3515625,3995.320068359375,11170.8896484375,11160.6904296875,3.83,7.09594,0.5,2.9
2022-12-15,1.081841230392456,33202.21875,3895.75,10810.5302734375,10880.1396484375,4.33,7.09594,1.0,2.9
2022-12-16,1.0780043601989746,32920.4609375,3852.360107421875,10705.41015625,10770.3798828125,4.33,7.09594,1.0,2.9
2022-12-19,1.06999933719635,32757.5390625,3817.659912109375,10546.0302734375,10773.23046875,4.33,7.09594,1.0,2.9
2022-12-20,1.0767391920089722,32849.73828125,3821.6201171875,10547.1103515625,10659.1904296875,4.33,7.09594,1.0,2.9
2022-12-21,1.079692006111145,33376.48046875,3878.43994140625,10709.3701171875,10845.58984375,4.33,7.09594,1.0,2.9
2022-12-22,1.079563856124878,33027.48828125,3822.389892578125,10476.1201171875,10774.6396484375,4.33,7.09594,1.0,2.9
2022-12-23,1.074113845825195,33203.9296875,3844.820068359375,10497.8603515625,10804.6796875,4.33,7.09594,1.0,2.9
2022-12-27,1.0729498863220217,33241.55859375,3829.25,10353.23046875,10839.2197265625,4.33,7.09594,1.0,2.9
2022-12-28,1.0761945247650146,32875.7109375,3783.219970703125,10213.2900390625,10812.669921875,4.33,7.09594,1.0,2.9
2022-12-29,1.077923059463501,33220.80078125,3849.280029296875,10478.08984375,10857.349609375,4.33,7.09594,1.0,2.9
2022-12-30,1.0835996866226196,33147.25,3839.5,10466.48046875,10729.400390625,4.33,7.09594,1.0,2.9
2023-01-03,1.0822510719299316,33136.37109375,3824.139892578125,10386.98046875,10978.6396484375,4.33,7.09594,1.0,2.9
2023-01-04,1.0686043500900269,33269.76953125,3852.969970703125,10458.759765625,11140.26953125,4.33,7.09594,1.0,2.7
2023-01-05,1.0757430791854858,32930.078125,3808.10009765625,10305.240234375,11057.3896484375,4.33,7.09594,1.0,2.7
2023-01-06,1.0685701370239258,33630.609375,3895.080078125,10569.2900390625,11144.5400390625,4.33,7.09594,1.0,2.7
2023-01-09,1.0788999795913696,33517.6484375,3892.090087890625,10635.650390625,11212.5703125,4.33,7.09594,1.0,2.7
2023-01-10,1.0858588218688965,33704.1015625,3919.25,10742.6298828125,11162.150390625,4.33,7.09594,1.0,2.7
2023-01-11,1.084316372871399,33973.01171875,3969.610107421875,10931.669921875,11246.009765625,4.33,7.09594,1.0,2.7
2023-01-12,1.0742061138153076,34189.96875,3983.169921875,11001.099609375,11287.8203125,4.33,6.12825,1.0,2.7
2023-01-13,1.078515887260437,34302.609375,3999.090087890625,11079.16015625,11290.7900390625,4.33,6.12825,1.0,2.7
2023-01-17,1.0806254148483276,33910.8515625,3990.969970703125,11095.1103515625,11401.990234375,4.33,6.12825,1.0,2.7
2023-01-18,1.0846928358078003,33296.9609375,3928.860107421875,10957.009765625,11366.6201171875,4.33,6.12825,1.0,2.7
2023-01-19,1.091774582862854,33044.55859375,3898.85009765625,10852.26953125,11258.9697265625,4.33,6.12825,1.0,2.7
2023-01-20,1.0922993421554563,33375.48828125,3972.610107421875,11140.4296875,11295.01953125,4.33,6.12825,1.0,2.7
2023-01-23,1.08708655834198,33629.55859375,4019.81005859375,11364.41015625,11406.26953125,4.33,6.12825,1.0,2.7
2023-01-24,1.0849870443344116,33733.9609375,4016.949951171875,11334.26953125,11406.2900390625,4.33,6.12825,1.0,2.7
2023-01-25,1.0842459201812744,33743.83984375,4016.219970703125,11313.3603515625,11404.76953125,4.33,6.12825,1.0,2.7
2023-01-26,1.0905481576919556,33949.41015625,4060.429931640625,11512.41015625,11317.5595703125,4.33,6.12825,1.0,2.7
2023-01-27,1.08672034740448,33978.078125,4070.56005859375,11621.7099609375,11332.2998046875,4.33,6.12825,1.0,2.7
2023-01-30,1.0859414339065552,33717.08984375,4017.77001953125,11393.8095703125,11379.6396484375,4.33,6.12825,1.0,2.7
2023-01-31,1.0807539224624634,34086.0390625,4076.60009765625,11584.5498046875,11285.7802734375,4.33,6.12825,1.0,2.7
2023-02-01,1.091405153274536,34092.9609375,4119.2099609375,11816.3203125,11200.9296875,4.33,6.12825,1.0,2.7
2023-02-02,1.102219820022583,34053.94140625,4179.759765625,12200.8203125,11188.419921875,4.58,6.12825,1.0,2.7
2023-02-03,1.09505033493042,33926.01171875,4136.47998046875,12006.9501953125,11349.3896484375,4.58,6.12825,1.0,3.2
2023-02-06,1.0795289278030396,33891.01953125,4111.080078125,11887.4501953125,11283.25,4.58,6.12825,1.0,3.2
2023-02-07,1.0777372121810913,34156.69140625,4164.0,12113.7900390625,11233.8701171875,4.58,6.12825,1.0,3.2
