,Close,^DJI,^GSPC,^GSPTSE,^IXIC,usd_interest,usd_inflation,cad_interest,cad_inflation
2022-08-30,0.7691538333892822,31790.869140625,3986.159912109375,19512.900390625,11883.1396484375,2.33,9.33099,2.5,7.6
2022-08-31,0.7639711499214172,31510.4296875,3955.0,19330.80078125,11816.2001953125,2.33,9.33099,2.5,7.6
2022-09-01,0.7609654664993286,31656.419921875,3966.85009765625,19142.69921875,11785.1298828125,2.33,9.33099,2.5,7.6
2022-09-02,0.7607455253601074,31318.439453125,3924.260009765625,19270.900390625,11630.8603515625,2.33,9.33099,2.5,7.6
2022-09-06,0.7616726756095886,31145.30078125,3908.18994140625,19088.19921875,11544.91015625,2.33,9.33099,2.5,7.6
2022-09-07,0.7602366209030151,31581.279296875,3979.8701171875,19241.400390625,11791.900390625,2.33,9.33099,3.25,7.6
2022-09-08,0.7616204619407654,31774.51953125,4006.179931640625,19413.0,11862.1298828125,2.33,9.33099,3.25,7.6
2022-09-09,0.7644792795181274,32151.7109375,4067.360107421875,19773.30078125,12112.3095703125,2.33,9.33099,3.25,7.6
2022-09-12,0.7678722143173218,32381.33984375,4110.41015625,19987.19921875,12266.41015625,2.33,9.33099,3.25,7.6
2022-09-13,0.7704219818115234,31104.970703125,3932.68994140625,19645.400390625,11633.5703125,2.33,8.84808,3.25,7.6
2022-09-14,0.7597283124923706,31135.08984375,3946.010009765625,19726.099609375,11719.6796875,2.33,8.84808,3.25,7.6
2022-09-15,0.7598495483398438,30961.8203125,3901.35009765625,19560.19921875,11552.3603515625,2.33,8.84808,3.25,7.6
2022-09-16,0.7548878788948059,30822.419921875,3873.330078125,19385.900390625,11448.400390625,2.33,8.84808,3.25,7.6
2022-09-19,0.7542502284049988,31019.6796875,3899.889892578125,19562.400390625,11535.01953125,2.33,8.84808,3.25,7.6
2022-09-20,0.7550930976867676,30706.23046875,3855.929931640625,19368.69921875,11425.0498046875,2.33,8.84808,3.25,7.0
2022-09-21,0.7483349442481995,30183.779296875,3789.929931640625,19184.5,11220.1904296875,2.33,8.84808,3.25,7.0
2022-09-22,0.7419112920761108,30076.6796875,3757.989990234375,19002.69921875,11066.8095703125,3.08,8.84808,3.25,7.0
2022-09-23,0.7423298358917236,29590.41015625,3693.22998046875,18481.0,10867.9296875,3.08,8.84808,3.25,7.0
2022-09-26,0.7363336086273193,29260.810546875,3655.0400390625,18327.0,10802.919921875,3.08,8.84808,3.25,7.0
2022-09-27,0.7293626666069031,29134.990234375,3647.2900390625,18307.900390625,10829.5,3.08,8.84808,3.25,7.0
2022-09-28,0.7287302017211914,29683.740234375,3719.0400390625,18648.900390625,11051.6396484375,3.08,8.84808,3.25,7.0
2022-09-29,0.733788788318634,29225.609375,3640.469970703125,18441.80078125,10737.509765625,3.08,8.84808,3.25,7.0
2022-09-30,0.7312881350517273,28725.509765625,3585.6201171875,18444.19921875,10575.6201171875,3.08,8.84808,3.25,7.0
2022-10-03,0.7253051400184631,29490.890625,3678.429931640625,18881.19921875,10815.4296875,3.08,8.84808,3.25,7.0
2022-10-04,0.7337779998779297,30316.3203125,3790.929931640625,19371.0,11176.41015625,3.08,8.84808,3.25,7.0
2022-10-05,0.740444540977478,30273.869140625,3783.280029296875,19235.099609375,11148.6396484375,3.08,8.84808,3.25,7.0
2022-10-06,0.735413134098053,29926.939453125,3744.52001953125,18979.0,11073.3095703125,3.08,8.84808,3.25,7.0
2022-10-07,0.7277491092681885,29296.7890625,3639.659912109375,18583.099609375,10652.400390625,3.08,8.84808,3.25,7.0
2022-10-11,0.7259528040885925,29239.189453125,3588.840087890625,18216.69921875,10426.1904296875,3.08,8.84808,3.25,7.0
2022-10-12,0.7250842452049255,29210.849609375,3577.030029296875,18206.30078125,10417.099609375,3.08,8.84808,3.25,7.0
2022-10-13,0.7238142490386963,30038.720703125,3669.909912109375,18613.599609375,10649.150390625,3.08,8.65334,3.25,7.0
2022-10-14,0.7267389297485352,29634.830078125,3583.070068359375,18326.400390625,10321.3896484375,3.08,8.65334,3.25,7.0
2022-10-17,0.7217611074447632,30185.8203125,3677.949951171875,18621.0,10675.7998046875,3.08,8.65334,3.25,7.0
2022-10-18,0.729240357875824,30523.80078125,3719.97998046875,18798.19921875,10772.400390625,3.08,8.65334,3.25,7.0
2022-10-19,0.7285337448120117,30423.810546875,3695.159912109375,18674.400390625,10680.509765625,3.08,8.65334,3.25,6.9
2022-10-20,0.7260687947273254,30333.58984375,3665.780029296875,18579.30078125,10614.83984375,3.08,8.65334,3.25,6.9
2022-10-21,0.7258316278457642,31082.560546875,3752.75,18861.0,10859.7197265625,3.08,8.65334,3.25,6.9
2022-10-24,0.7328047752380371,31499.619140625,3797.340087890625,18918.400390625,10952.6103515625,3.08,8.65334,3.25,6.9
2022-10-25,0.7301828861236572,31836.740234375,3859.110107421875,19097.0,11199.1201171875,3.08,8.65334,3.25,6.9
2022-10-26,0.7343923449516296,31839.109375,3830.60009765625,19279.80078125,10970.990234375,3.08,8.65334,3.75,6.9
2022-10-27,0.7378984093666077,32033.279296875,3807.300048828125,19352.099609375,10792.669921875,3.08,8.65334,3.75,6.9
2022-10-28,0.7372184991836548,32861.80078125,3901.06005859375,19471.19921875,11102.4501953125,3.08,8.65334,3.75,6.9
2022-10-31,0.7348564267158508,32732.94921875,3871.97998046875,19426.099609375,10988.150390625,3.08,8.65334,3.75,6.9
2022-11-01,0.7347160577774048,32653.19921875,3856.10009765625,19517.69921875,10890.849609375,3.08,8.65334,3.75,6.9
2022-11-02,0.7343222498893738,32147.759765625,3759.68994140625,19277.0,10524.7998046875,3.08,8.65334,3.75,6.9
2022-11-03,0.7291180491447449,32001.25,3719.889892578125,19241.19921875,10342.9404296875,3.83,8.65334,3.75,6.9
2022-11-04,0.7276749014854431,32403.220703125,3770.550048828125,19449.80078125,10475.25,3.83,8.65334,3.75,6.9
2022-11-07,0.740055501461029,32827.0,3806.800048828125,19545.900390625,10564.51953125,3.83,8.65334,3.75,6.9
2022-11-08,0.7410975694656372,33160.828125,3828.110107421875,19660.30078125,10616.2001953125,3.83,8.65334,3.75,6.9
2022-11-09,0.7454119920730591,32513.939453125,3748.570068359375,19344.30078125,10353.169921875,3.83,8.65334,3.75,6.9
2022-11-10,0.7392895221710205,33715.37109375,3956.3701171875,19990.400390625,11114.150390625,3.83,8.00035,3.75,6.9
2022-11-11,0.7501031160354614,33747.859375,3992.929931640625,20111.5,11323.330078125,3.83,8.00035,3.75,6.9
2022-11-14,0.7544892430305481,33536.69921875,3957.25,19921.80078125,11196.2197265625,3.83,8.00035,3.75,6.9
2022-11-15,0.750485897064209,33592.921875,3991.72998046875,19994.80078125,11358.41015625,3.83,8.00035,3.75,6.9
2022-11-16,0.7533807754516602,33553.828125,3958.7900390625,19958.0,11183.66015625,3.83,8.00035,3.75,6.9
2022-11-17,0.7498781681060791,33546.3203125,3946.56005859375,19884.599609375,11144.9599609375,3.83,8.00035,3.75,6.9
2022-11-18,0.7506718635559082,33745.69140625,3965.340087890625,19980.900390625,11146.0595703125,3.83,8.00035,3.75,6.9
2022-11-21,0.7475573420524597,33700.28125,3949.93994140625,19977.099609375,11024.509765625,3.83,8.00035,3.75,6.9
2022-11-22,0.7436990141868591,34098.1015625,4003.580078125,20220.0,11174.41015625,3.83,8.00035,3.75,6.9
2022-11-23,0.7483629584312439,34194.05859375,4027.260009765625,20282.30078125,11285.3203125,3.83,8.00035,3.75,6.9
2022-11-25,0.7498162984848022,34347.03125,4026.1201171875,20383.80078125,11226.3603515625,3.83,8.00035,3.75,6.9
2022-11-28,0.7457343935966492,33849.4609375,3963.93994140625,20220.5,11049.5,3.83,8.00035,3.75,6.9
2022-11-29,0.741295337677002,33852.53125,3957.6298828125,20277.400390625,10983.7802734375,3.83,8.00035,3.75,6.9
2022-11-30,0.7361818552017212,34589.76953125,4080.110107421875,20453.30078125,11468.0,3.83,8.00035,3.75,6.9
2022-12-01,0.7456009387969971,34395.01171875,4076.570068359375,20525.5,11482.4501953125,3.83,8.00035,3.75,6.9
2022-12-02,0.7442968487739563,34429.87890625,4071.699951171875,20485.69921875,11461.5,3.83,8.00035,3.75,6.9
2022-12-05,0.7438262104988098,33947.1015625,3998.840087890625,20242.30078125,11239.9404296875,3.83,8.00035,3.75,6.9
2022-12-06,0.7359434366226196,33596.33984375,3941.260009765625,19990.19921875,11014.8896484375,3.83,8.00035,3.75,6.9
2022-12-07,0.7326329350471497,33597.921875,3933.919921875,19973.19921875,10958.5498046875,3.83,8.00035,4.25,6.9
2022-12-08,0.7326543927192688,33781.48046875,3963.510009765625,19969.19921875,11082.0,3.83,8.00035,4.25,6.9
2022-12-09,0.735418438911438,33476.4609375,3934.3798828125,19947.099609375,11004.6201171875,3.83,8.00035,4.25,6.9
2022-12-12,0.7323163747787476,34005.0390625,3990.56005859375,20019.69921875,11143.740234375,3.83,8.00035,4.25,6.9
2022-12-13,0.733659565448761,34108.640625,4019.64990234375,20023.5,11256.8095703125,3.83,7.09594,4.25,6.9
2022-12-14,0.7377133369445801,33966.3515625,3995.320068359375,19891.69921875,11170.8896484375,3.83,7.09594,4.25,6.9
2022-12-15,0.7379964590072632,33202.21875,3895.75,19600.599609375,10810.5302734375,4.33,7.09594,4.25,6.9
2022-12-16,0.7321608662605286,32920.4609375,3852.360107421875,19443.30078125,10705.41015625,4.33,7.09594,4.25,6.9
2022-12-19,0.7305349111557007,32757.5390625,3817.659912109375,19200.80078125,10546.0302734375,4.33,7.09594,4.25,6.9
2022-12-20,0.7329766154289246,32849.73828125,3821.6201171875,19306.900390625,10547.1103515625,4.33,7.09594,4.25,6.9
2022-12-21,0.7353265285491943,33376.48046875,3878.43994140625,19571.099609375,10709.3701171875,4.33,7.09594,4.25,6.8
2022-12-22,0.7346081733703613,33027.48828125,3822.389892578125,19349.69921875,10476.1201171875,4.33,7.09594,4.25,6.8
2022-12-23,0.7333098649978638,33203.9296875,3844.820068359375,19506.69921875,10497.8603515625,4.33,7.09594,4.25,6.8
2022-12-28,0.7393715381622314,32875.7109375,3783.219970703125,19284.099609375,10213.2900390625,4.33,7.09594,4.25,6.8
2022-12-29,0.7353265285491943,33220.80078125,3849.280029296875,19485.900390625,10478.08984375,4.33,7.09594,4.25,6.8
2022-12-30,0.7378984093666077,33147.25,3839.5,19384.900390625,10466.48046875,4.33,7.09594,4.25,6.8
2023-01-03,0.7375174760818481,33136.37109375,3824.139892578125,19443.80078125,10386.98046875,4.33,7.09594,4.25,6.8
2023-01-04,0.7313095927238464,33269.76953125,3852.969970703125,19588.80078125,10458.759765625,4.33,7.09594,4.25,6.8
2023-01-05,0.7415592074394226,32930.078125,3808.10009765625,19506.80078125,10305.240234375,4.33,7.09594,4.25,6.8
2023-01-06,0.7374685406684875,33630.609375,3895.080078125,19814.5,10569.2900390625,4.33,7.09594,4.25,6.8
2023-01-09,0.7443134188652039,33517.6484375,3892.090087890625,19857.099609375,10635.650390625,4.33,7.09594,4.25,6.8
2023-01-10,0.746619701385498,33704.1015625,3919.25,19898.900390625,10742.6298828125,4.33,7.09594,4.25,6.8
2023-01-11,0.7444409132003784,33973.01171875,3969.610107421875,20025.099609375,10931.669921875,4.33,7.09594,4.25,6.8
2023-01-12,0.7446016073226929,34189.96875,3983.169921875,20211.19921875,11001.099609375,4.33,6.12825,4.25,6.8
2023-01-13,0.7476076483726501,34302.609375,3999.090087890625,20360.099609375,11079.16015625,4.33,6.12825,4.25,6.8
2023-01-17,0.746391236782074,33910.8515625,3990.969970703125,20457.5,11095.1103515625,4.33,6.12825,4.25,6.3
2023-01-18,0.7468259930610657,33296.9609375,3928.860107421875,20376.19921875,10957.009765625,4.33,6.12825,4.25,6.3
2023-01-19,0.7409712672233582,33044.55859375,3898.85009765625,20341.400390625,10852.26953125,4.33,6.12825,4.25,6.3
2023-01-20,0.7427323460578918,33375.48828125,3972.610107421875,20503.19921875,11140.4296875,4.33,6.12825,4.25,6.3
2023-01-23,0.7478871941566467,33629.55859375,4019.81005859375,20631.599609375,11364.41015625,4.33,6.12825,4.25,6.3
2023-01-24,0.7479375600814819,33733.9609375,4016.949951171875,20629.599609375,11334.26953125,4.33,6.12825,4.25,6.3
2023-01-25,0.7476747632026672,33743.83984375,4016.219970703125,20599.599609375,11313.3603515625,4.33,6.12825,4.5,6.3
2023-01-26,0.7473729848861694,33949.41015625,4060.429931640625,20700.5,11512.41015625,4.33,6.12825,4.5,6.3
2023-01-27,0.7509706616401672,33978.078125,4070.56005859375,20714.5,11621.7099609375,4.33,6.12825,4.5,6.3
2023-01-30,0.7516988515853882,33717.08984375,4017.77001953125,20572.099609375,11393.8095703125,4.33,6.12825,4.5,6.3
2023-01-31,0.747171938419342,34086.0390625,4076.60009765625,20767.400390625,11584.5498046875,4.33,6.12825,4.5,6.3
2023-02-01,0.7515406608581543,34092.9609375,4119.2099609375,20751.099609375,11816.3203125,4.33,6.12825,4.5,6.3
2023-02-02,0.7532956600189209,34053.94140625,4179.759765625,20740.400390625,12200.8203125,4.58,6.12825,4.5,6.3
2023-02-03,0.7509424090385437,33926.01171875,4136.47998046875,20758.30078125,12006.9501953125,4.58,6.12825,4.5,6.3
2023-02-06,0.7462853789329529,33891.01953125,4111.080078125,20628.900390625,11887.4501953125,4.58,6.12825,4.5,6.3
2023-02-07,0.743992269039154,34156.69140625,4164.0,20725.0,12113.7900390625,4.58,6.12825,4.5,6.3
2023-02-08,0.7468203902244568,33949.01171875,4117.85986328125,20679.5,11910.51953125,4.58,6.12825,4.5,6.3
2023-02-09,0.743770956993103,33699.87890625,4081.5,20597.80078125,11789.580078125,4.57,6.12825,4.5,6.3
2023-02-10,0.7435663342475891,33869.26953125,4090.4599609375,20612.099609375,11718.1201171875,4.58,6.12825,4.5,6.3
2023-02-13,0.7486487030982971,34245.9296875,4137.2900390625,20702.19921875,11891.7900390625,4.58,6.12825,4.5,6.3
2023-02-14,0.7500131130218506,34089.26953125,4136.1298828125,20704.80078125,11960.150390625,4.58,5.95015,4.5,6.3
2023-02-15,0.7495914697647095,34128.05078125,4147.60009765625,20720.400390625,12070.58984375,4.58,5.95015,4.5,6.3
2023-02-16,0.7467925548553467,33696.8515625,4090.409912109375,20606.400390625,11855.830078125,4.58,5.95015,4.5,6.3
2023-02-17,0.742225170135498,33826.69140625,4079.090087890625,20515.19921875,11787.26953125,4.58,5.95015,4.5,6.3
2023-02-21,0.7433286309242249,33129.58984375,3997.340087890625,20252.599609375,11492.2998046875,4.58,5.95015,4.5,5.9
2023-02-22,0.7388307452201843,33045.08984375,3991.050048828125,20193.30078125,11507.0703125,4.58,5.95015,4.5,5.9
2023-02-23,0.7382580041885376,33153.91015625,4012.320068359375,20188.19921875,11590.400390625,4.58,5.95015,4.5,5.9
2023-02-24,0.7383779287338257,32816.921875,3970.0400390625,20219.19921875,11394.9404296875,4.58,5.95015,4.5,5.9
2023-02-27,0.7356349229812622,32889.08984375,3982.239990234375,20260.099609375,11466.98046875,4.57,5.95015,4.5,5.9
2023-02-28,0.736702561378479,32656.69921875,3970.14990234375,20221.19921875,11455.5400390625,4.57,5.95015,4.5,5.9
2023-03-01,0.7328584790229797,32661.83984375,3951.389892578125,20259.80078125,11379.48046875,4.58,5.95015,4.5,5.9
2023-03-02,0.735856831073761,33003.5703125,3981.35009765625,20337.19921875,11462.98046875,4.57,5.95015,4.5,5.9
2023-03-03,0.7355753779411316,33390.96875,4045.639892578125,20581.599609375,11689.009765625,4.57,5.95015,4.5,5.9
2023-03-06,0.7351319789886475,33431.44140625,4048.419921875,20514.80078125,11675.740234375,4.57,5.95015,4.5,5.9
2023-03-07,0.7344193458557129,32856.4609375,3986.3701171875,20275.5,11530.330078125,4.57,5.95015,4.5,5.9
2023-03-08,0.7273785471916199,32798.3984375,3992.010009765625,20346.5,11576.0,4.57,5.95015,4.5,5.9
2023-03-09,0.7246691584587097,32254.859375,3918.320068359375,20086.69921875,11338.349609375,4.57,5.95015,4.5,5.9
2023-03-10,0.7230135202407837,31909.640625,3861.590087890625,19774.900390625,11138.8896484375,4.57,5.95015,4.5,5.9
2023-03-13,0.7265435457229614,31819.140625,3855.760009765625,19588.900390625,11188.83984375,4.58,5.95015,4.5,5.9
2023-03-14,0.7280563712120056,32155.400390625,3919.2900390625,19694.19921875,11428.150390625,4.58,5.33874,4.5,5.9
2023-03-15,0.7305188775062561,31874.5703125,3891.929931640625,19378.80078125,11434.0498046875,4.58,5.33874,4.5,5.9
2023-03-16,0.7264854907989502,32246.55078125,3960.280029296875,19539.0,11717.2802734375,4.58,5.33874,4.5,5.9
2023-03-17,0.7289108037948608,31861.98046875,3916.639892578125,19387.69921875,11630.509765625,4.58,5.33874,4.5,5.9
2023-03-20,0.7294052243232727,32244.580078125,3951.570068359375,19519.400390625,11675.5400390625,4.58,5.33874,4.5,5.9
2023-03-21,0.7314754128456116,32560.599609375,4002.8701171875,19654.900390625,11860.1103515625,4.58,5.33874,4.5,5.2
2023-03-22,0.7294584512710571,32030.109375,3936.969970703125,19532.80078125,11669.9599609375,4.58,5.33874,4.5,5.2
2023-03-23,0.7290382981300354,32105.25,3948.719970703125,19459.900390625,11787.400390625,4.83,5.33874,4.5,5.2
2023-03-24,0.7290223836898804,32237.529296875,3970.989990234375,19501.5,11823.9599609375,4.83,5.33874,4.5,5.2
2023-03-27,0.7284700274467468,32432.080078125,3977.530029296875,19624.69921875,11768.83984375,4.83,5.33874,4.5,5.2
2023-03-28,0.732380747795105,32394.25,3971.27001953125,19657.5,11716.080078125,4.83,5.33874,4.5,5.2
2023-03-29,0.7356564998626709,32717.599609375,4027.81005859375,19837.69921875,11926.240234375,4.83,5.33874,4.5,5.2
2023-03-30,0.7372945547103882,32859.03125,4050.830078125,19941.0,12013.4697265625,4.83,5.33874,4.5,5.2
2023-03-31,0.7395410537719727,33274.1484375,4109.31005859375,20099.900390625,12221.91015625,4.83,5.33874,4.5,5.2
2023-04-03,0.7406419515609741,33601.1484375,4124.509765625,20278.30078125,12189.4501953125,4.83,5.33874,4.5,5.2
2023-04-04,0.7443965673446655,33402.37890625,4100.60009765625,20275.80078125,12126.330078125,4.83,5.33874,4.5,5.2
2023-04-05,0.7441583871841431,33482.71875,4090.3798828125,20159.599609375,11996.8603515625,4.83,5.33874,4.5,5.2
2023-04-06,0.7432568073272705,33485.2890625,4105.02001953125,20196.69921875,12087.9599609375,4.83,5.33874,4.5,5.2
2023-04-10,0.7405213713645935,33586.51953125,4109.10986328125,20275.80078125,12084.3603515625,4.83,5.33874,4.5,5.2
2023-04-11,0.7405542135238647,33684.7890625,4108.93994140625,20421.900390625,12031.8798828125,4.83,5.33874,4.5,5.2
2023-04-12,0.7428040504455566,33646.5,4091.949951171875,20454.30078125,11929.33984375,4.83,3.86566,4.5,5.2
2023-04-13,0.7440476417541504,34029.69140625,4146.22021484375,20564.5,12166.26953125,4.83,3.86566,4.5,5.2
2023-04-14,0.7496252059936523,33886.46875,4137.64013671875,20579.900390625,12123.4697265625,4.83,3.86566,4.5,5.2
2023-04-17,0.7482229471206665,33987.1796875,4151.31982421875,20642.0,12157.7197265625,4.83,3.86566,4.5,5.2
2023-04-18,0.7467144727706909,33976.62890625,4154.8701171875,20684.69921875,12153.41015625,4.83,3.86566,4.5,4.3
2023-04-19,0.7467758059501648,33897.01171875,4154.52001953125,20680.80078125,12157.23046875,4.83,3.86566,4.5,4.3
2023-04-20,0.7425007820129395,33786.62109375,4129.7900390625,20630.69921875,12059.5595703125,4.83,3.86566,4.5,4.3
2023-04-21,0.7417957186698914,33808.9609375,4133.52001953125,20693.19921875,12072.4599609375,4.83,3.86566,4.5,4.3
2023-04-24,0.7386397123336792,33875.3984375,4137.0400390625,20676.69921875,12037.2001953125,4.83,3.86566,4.5,4.3
2023-04-25,0.7388962507247925,33530.828125,4071.6298828125,20439.900390625,11799.16015625,4.83,3.86566,4.5,4.3
2023-04-26,0.7343006730079651,33301.87109375,4055.989990234375,20366.69921875,11854.349609375,4.83,3.86566,4.5,4.3
2023-04-27,0.7336380481719971,33826.16015625,4135.35009765625,20522.599609375,12142.240234375,4.83,3.86566,4.5,4.3
2023-04-28,0.7353103756904602,34098.16015625,4169.47998046875,20636.5,12226.580078125,4.83,3.86566,4.5,4.3
2023-05-01,0.7375121116638184,34051.69921875,4167.8701171875,20615.099609375,12212.599609375,4.83,3.86566,4.5,4.3
2023-05-02,0.7378984093666077,33684.53125,4119.580078125,20407.599609375,12080.509765625,4.83,3.86566,4.5,4.3
2023-05-03,0.7342413067817688,33414.23828125,4090.75,20354.69921875,12025.330078125,4.83,3.86566,4.5,4.3
2023-05-04,0.7335734367370605,33127.73828125,4061.219970703125,20238.19921875,11966.400390625,5.08,3.86566,4.5,4.3
2023-05-05,0.7394808530807495,33674.37890625,4136.25,20542.0,12235.41015625,5.08,3.86566,4.5,4.3
2023-05-08,0.7473841309547424,33618.69140625,4138.1201171875,20585.19921875,12256.919921875,5.08,3.86566,4.5,4.3
2023-05-09,0.7478089332580566,33561.80859375,4119.169921875,20585.69921875,12179.5498046875,5.08,3.86566,4.5,4.3
2023-05-10,0.7476635575294495,33531.328125,4137.64013671875,20499.30078125,12306.4404296875,5.08,3.81787,4.5,4.3
2023-05-11,0.7478256821632385,33309.51171875,4130.6201171875,20417.599609375,12328.509765625,5.08,3.81787,4.5,4.3
2023-05-12,0.7411249876022339,33300.62109375,4124.080078125,20419.599609375,12284.740234375,5.08,3.81787,4.5,4.3
2023-05-15,0.7377895712852478,33348.6015625,4136.27978515625,20540.0,12365.2099609375,5.08,3.81787,4.5,4.3
2023-05-16,0.7426661252975464,33012.140625,4109.89990234375,20242.099609375,12343.0498046875,5.08,3.81787,4.5,4.4
2023-05-17,0.7419938445091248,33420.76953125,4158.77001953125,20296.400390625,12500.5703125,5.08,3.81787,4.5,4.4
2023-05-18,0.7425724267959595,33535.91015625,4198.0498046875,20297.099609375,12688.83984375,5.08,3.81787,4.5,4.4
2023-05-19,0.740867018699646,33426.62890625,4191.97998046875,20351.099609375,12657.900390625,5.08,3.81787,4.5,4.4
2023-05-23,0.7405816912651062,33055.51171875,4145.580078125,20146.0,12560.25,5.08,3.81787,4.5,4.4
2023-05-24,0.7407736778259277,32799.921875,4115.240234375,19927.69921875,12484.16015625,5.08,3.81787,4.5,4.4
2023-05-25,0.7359163761138916,32764.650390625,4151.27978515625,19774.099609375,12698.08984375,5.08,3.81787,4.5,4.4
2023-05-26,0.7329658269882202,33093.33984375,4205.4501953125,19920.30078125,12975.6904296875,5.08,3.81787,4.5,4.4
2023-05-30,0.7352400422096252,33042.78125,4205.52001953125,19739.69921875,13017.4296875,5.08,3.81787,4.5,4.4
2023-05-31,0.7353103756904602,32908.26953125,4179.830078125,19572.19921875,12935.2900390625,5.08,3.81787,4.5,4.4
2023-06-01,0.737136960029602,33061.5703125,4221.02001953125,19672.30078125,13100.98046875,5.08,3.81787,4.5,4.4
2023-06-02,0.7438815832138062,33762.76171875,4282.3701171875,20024.599609375,13240.76953125,5.08,3.81787,4.5,4.4
2023-06-05,0.7446959614753723,33562.859375,4273.7900390625,19931.599609375,13229.4296875,5.08,3.81787,4.5,4.4
2023-06-06,0.7436050176620483,33573.28125,4283.85009765625,20055.599609375,13276.419921875,5.08,3.81787,4.5,4.4
2023-06-07,0.746346652507782,33665.01953125,4267.52001953125,19983.69921875,13104.900390625,5.08,3.81787,4.75,4.4
2023-06-08,0.7478536367416382,33833.609375,4293.93017578125,19942.69921875,13238.51953125,5.08,3.81787,4.75,4.4
2023-06-09,0.7483909726142883,33876.78125,4298.85986328125,19892.099609375,13259.1396484375,5.08,3.81787,4.75,4.4
2023-06-12,0.7498050332069397,34066.328125,4338.93017578125,19921.30078125,13461.919921875,5.08,3.81787,4.75,4.4
2023-06-13,0.7483349442481995,34212.12109375,4369.009765625,19990.400390625,13573.3203125,5.08,2.66873,4.75,4.4
2023-06-14,0.7510495781898499,33979.328125,4372.58984375,20015.099609375,13626.48046875,5.08,2.66873,4.75,4.4
2023-06-15,0.7503901720046997,34408.05859375,4425.83984375,20027.400390625,13782.8203125,5.07,2.66873,4.75,4.4
2023-06-16,0.7563209533691406,34299.12109375,4409.58984375,19975.400390625,13689.5703125,5.08,2.66873,4.75,4.4
2023-06-20,0.7570309042930603,34053.87109375,4388.7099609375,19754.099609375,13667.2900390625,5.07,2.66873,4.75,4.4
2023-06-21,0.7561094164848328,33951.51953125,4365.68994140625,19706.0,13502.2001953125,5.07,2.66873,4.75,4.4
2023-06-22,0.7598206996917725,33946.7109375,4381.89013671875,19580.900390625,13630.6103515625,5.07,2.66873,4.75,4.4
2023-06-23,0.7606934905052185,33727.4296875,4348.330078125,19418.19921875,13492.51953125,5.07,2.66873,4.75,4.4
2023-06-26,0.7596071362495422,33714.7109375,4328.81982421875,19587.30078125,13335.7802734375,5.07,2.66873,4.75,4.4
2023-06-27,0.7604562640190125,33926.73828125,4378.41015625,19733.099609375,13555.669921875,5.07,2.66873,4.75,3.4
2023-06-28,0.7577077746391296,33852.66015625,4376.85986328125,19818.900390625,13591.75,5.07,2.66873,4.75,3.4
2023-06-29,0.7546144127845764,34122.421875,4396.43994140625,19913.19921875,13591.330078125,5.07,2.66873,4.75,3.4
2023-06-30,0.7547169327735901,34407.6015625,4450.3798828125,20155.30078125,13787.919921875,5.08,2.66873,4.75,3.4
2023-07-05,0.7562294006347656,34288.640625,4446.81982421875,20103.900390625,13791.650390625,5.08,2.66873,4.75,3.4
2023-07-06,0.7526776194572449,33922.26171875,4411.58984375,19810.69921875,13679.0400390625,5.08,2.66873,4.75,3.4
2023-07-07,0.7482005953788757,33734.87890625,4398.9501953125,19831.0,13660.7197265625,5.08,2.66873,4.75,3.4
2023-07-10,0.7531254291534424,33944.3984375,4409.52978515625,19822.5,13685.48046875,5.07,2.66873,4.75,3.4
2023-07-11,0.7533524632453918,34261.421875,4439.259765625,19878.599609375,13760.7001953125,5.08,2.66873,4.75,3.4
2023-07-12,0.7559893131256104,34347.4296875,4472.16015625,20070.80078125,13918.9599609375,5.08,1.36601,5.0,3.4
2023-07-13,0.7585641741752625,34395.140625,4510.0400390625,20277.599609375,14138.5703125,5.08,1.36601,5.0,3.4
2023-07-14,0.7626311182975769,34509.03125,4505.419921875,20262.099609375,14113.7001953125,5.08,1.36601,5.0,3.4
2023-07-17,0.7561436891555786,34585.3515625,4522.7900390625,20226.80078125,14244.9501953125,5.08,1.36601,5.0,3.4
2023-07-18,0.7574896812438965,34951.9296875,4554.97998046875,20376.599609375,14353.6396484375,5.08,1.36601,5.0,2.8
2023-07-19,0.7595205903053284,35061.2109375,4565.72021484375,20491.19921875,14358.01953125,5.08,1.36601,5.0,2.8
2023-07-20,0.7597051858901978,35225.1796875,4534.8701171875,20436.900390625,14063.3095703125,5.08,1.36601,5.0,2.8
2023-07-21,0.7590593695640564,35227.69140625,4536.33984375,20547.5,14032.8095703125,5.08,1.36601,5.0,2.8
2023-07-24,0.7562008500099182,35411.23828125,4554.64013671875,20582.099609375,14058.8701171875,5.08,1.36601,5.0,2.8
2023-07-25,0.7590363621711731,35438.0703125,4567.4599609375,20551.5,14144.5595703125,5.08,1.36601,5.0,2.8
2023-07-26,0.7583168745040894,35520.12109375,4566.75,20561.599609375,14127.2802734375,5.08,1.36601,5.0,2.8
2023-07-27,0.7573118805885315,35282.71875,4537.41015625,20385.5,14050.1103515625,5.33,1.36601,5.0,2.8
2023-07-28,0.7560293078422546,35459.2890625,4582.22998046875,20519.400390625,14316.66015625,5.33,1.36601,5.0,2.8
2023-07-31,0.7546600699424744,35559.53125,4588.9599609375,20626.599609375,14346.01953125,5.33,1.36601,5.0,2.8
2023-08-01,0.7580351233482361,35630.6796875,4576.72998046875,20532.900390625,14283.91015625,5.33,1.36601,5.0,2.8
