,epochs,batch_size,learning_rate,units,units2,activation1,activation2,mse,rmse,mae
603,50,64,0.01,32,32,relu,relu,6.955576535552948e-06,0.002637342703471232,0.0022405955876199477
1273,100,64,0.001,64,16,sigmoid,sigmoid,6.9653764498848045e-06,0.0026391999639824196,0.002449407935106343
345,50,32,0.01,16,64,sigmoid,relu,6.9911887109280525e-06,0.0026440856096064764,0.0023713049426038997
1009,100,32,0.001,32,32,relu,sigmoid,7.000494272777145e-06,0.0026458447181906095,0.0023204073346471846
1408,100,64,0.1,32,16,sigmoid,sigmoid,7.011951927216246e-06,0.002648009049685489,0.0023323504285453706
981,100,32,0.001,16,32,relu,relu,7.0180577647355535e-06,0.002649161709812286,0.0023682875212433195
158,50,16,0.01,64,64,sigmoid,tanh,7.018756047124488e-06,0.002649293499619189,0.0023084948187659477
116,50,16,0.01,32,16,tanh,tanh,7.019492305521892e-06,0.0026494324496997264,0.0022915273880164027
628,50,64,0.01,64,16,tanh,sigmoid,7.023052980748607e-06,0.002650104333936422,0.0024578689808213284
380,50,32,0.01,64,16,relu,tanh,7.028711406938825e-06,0.002651171704537227,0.002297202104107144
68,50,16,0.001,64,32,sigmoid,tanh,7.029864520446999e-06,0.0026513891680488926,0.0024465473074069665
619,50,64,0.01,32,64,tanh,sigmoid,7.046565208936365e-06,0.0026545367220922682,0.0024010711167909114
853,100,16,0.01,32,32,tanh,sigmoid,7.049494079567324e-06,0.0026550883374319816,0.0021516675289388054
356,50,32,0.01,32,16,sigmoid,tanh,7.055607448245492e-06,0.002656239343177774,0.002477452501881023
631,50,64,0.01,64,32,relu,sigmoid,7.058660488116907e-06,0.0026568139731860995,0.002448748780048454
863,100,16,0.01,32,64,tanh,tanh,7.060490516346783e-06,0.002657158353645259,0.0022693273718311984
163,50,16,0.1,16,16,relu,sigmoid,7.067914142581859e-06,0.0026585548974173653,0.0020557685787762985
275,50,32,0.001,32,16,sigmoid,tanh,7.082267679939642e-06,0.002661253028169182,0.0023069090269049247
890,100,16,0.01,64,64,tanh,tanh,7.088770589967917e-06,0.0026624745238157522,0.00232538913697103
1334,100,64,0.01,32,32,relu,tanh,7.114087059746788e-06,0.002667224598669334,0.0023811520471757534
53,50,16,0.001,32,64,tanh,tanh,7.114672215402826e-06,0.0026673342901486546,0.002159088473889956
330,50,32,0.01,16,16,tanh,relu,7.118788976935917e-06,0.0026681058781345087,0.002345895853903372
855,100,16,0.01,32,64,relu,relu,7.130614224385878e-06,0.0026703209965069515,0.0022881307124998193
25,50,16,0.001,16,64,tanh,sigmoid,7.154540596467483e-06,0.0026747973000710696,0.0024013667910339717
554,50,64,0.001,64,32,sigmoid,tanh,7.15580478437392e-06,0.0026750336043447976,0.0023582783025798944
135,50,16,0.01,64,16,relu,relu,7.1594605362695214e-06,0.0026757168266222644,0.002268986213691576
302,50,32,0.001,64,16,sigmoid,tanh,7.1693737467265795e-06,0.0026775686259602346,0.0023065917094981393
175,50,16,0.1,16,32,sigmoid,sigmoid,7.187273453644922e-06,0.0026809090722448837,0.002337023544704075
1288,100,64,0.001,64,64,relu,sigmoid,7.205664532921753e-06,0.002684336888865061,0.002422944172289281
1076,100,32,0.01,16,64,sigmoid,tanh,7.218997901072446e-06,0.00268681929073625,0.0023255935976402176
976,100,32,0.001,16,16,sigmoid,sigmoid,7.219465029172654e-06,0.0026869062189017047,0.0025086104746282816
1226,100,64,0.001,16,32,relu,tanh,7.2338863153692385e-06,0.002689588502981309,0.002244184680548969
1191,100,32,0.1,64,16,sigmoid,relu,7.259246381854741e-06,0.002694298866468741,0.0023092756208377575
1127,100,32,0.01,64,64,relu,tanh,7.2628604666471144e-06,0.0026949694741586804,0.0024354673376744177
734,100,16,0.001,16,16,sigmoid,tanh,7.270112875124015e-06,0.002696314683994436,0.0023626795418552255
1245,100,64,0.001,32,16,sigmoid,relu,7.275298730313051e-06,0.002697276168714107,0.002359222621139349
1286,100,64,0.001,64,32,tanh,tanh,7.277123952610391e-06,0.002697614492956766,0.0023405059543296007
332,50,32,0.01,16,16,tanh,tanh,7.289609160844525e-06,0.002699927621408493,0.002289620852275759
870,100,16,0.01,64,16,tanh,relu,7.294956616969894e-06,0.0027009177360611883,0.002274256924058978
1169,100,32,0.1,32,16,tanh,tanh,7.306087389613532e-06,0.002702977504459394,0.002088293323820318
592,50,64,0.01,16,64,tanh,sigmoid,7.331536660603506e-06,0.0027076810485364604,0.002489294305194536
596,50,64,0.01,32,16,relu,tanh,7.337505021604855e-06,0.002708782941028102,0.002337503901494709
37,50,16,0.001,32,32,relu,sigmoid,7.357678164460165e-06,0.0027125040395288196,0.0023763767006825037
4,50,16,0.001,16,16,sigmoid,sigmoid,7.36156574781788e-06,0.002713220549055657,0.002542508150945559
322,50,32,0.001,64,64,tanh,sigmoid,7.373684259491293e-06,0.002715452864531309,0.0022457645302988993
272,50,32,0.001,32,16,relu,tanh,7.376560768865619e-06,0.002715982468438561,0.0022577915655522854
633,50,64,0.01,64,32,sigmoid,relu,7.377031184362805e-06,0.002716069068408019,0.002510140705581971
636,50,64,0.01,64,32,tanh,relu,7.392179790100957e-06,0.0027188563386286073,0.0025321168877917625
307,50,32,0.001,64,32,relu,sigmoid,7.400414410721467e-06,0.0027203702708862017,0.002417455541142168
614,50,64,0.01,32,64,relu,tanh,7.408369215374855e-06,0.0027218319594300554,0.0024452755799722445
1021,100,32,0.001,32,64,sigmoid,sigmoid,7.412711536871072e-06,0.0027226295261880695,0.0025344603349609592
529,50,64,0.001,32,32,tanh,sigmoid,7.432512880895417e-06,0.002726263538415796,0.002467795226794846
367,50,32,0.01,32,32,tanh,sigmoid,7.474425006062722e-06,0.0027339394664225324,0.0024065757526021496
616,50,64,0.01,32,64,sigmoid,sigmoid,7.476175581384459e-06,0.0027342596038753266,0.0025293181968415552
393,50,32,0.01,64,32,tanh,relu,7.490435591284524e-06,0.0027368660163194915,0.0023715655424881034
1097,100,32,0.01,32,32,tanh,tanh,7.493862438606389e-06,0.0027374919979072797,0.002190116717773911
588,50,64,0.01,16,64,sigmoid,relu,7.496686596193219e-06,0.0027380077786947976,0.0025143437877414936
688,50,64,0.1,32,32,sigmoid,sigmoid,7.498567650524579e-06,0.0027383512649995397,0.0023990408665865125
974,100,32,0.001,16,16,relu,tanh,7.5046089895200405e-06,0.0027394541407952133,0.002377324084272487
518,50,64,0.001,32,16,sigmoid,tanh,7.510474018851688e-06,0.002740524405812086,0.0023696468189137515
299,50,32,0.001,64,16,relu,tanh,7.539445826469619e-06,0.0027458051326468198,0.0023497971895895505
23,50,16,0.001,16,64,sigmoid,tanh,7.543391719105028e-06,0.002746523569734115,0.0024789884291650474
278,50,32,0.001,32,16,tanh,tanh,7.544472438018904e-06,0.0027467203057499143,0.002341639755390107
993,100,32,0.001,16,64,sigmoid,relu,7.545477991671742e-06,0.0027469033458918323,0.0024266075777510773
785,100,16,0.001,64,16,relu,tanh,7.5465141953303755e-06,0.0027470919524708987,0.002296659217801987
403,50,32,0.01,64,64,tanh,sigmoid,7.555929739770464e-06,0.002748805147654243,0.0023734503194034738
1338,100,64,0.01,32,32,tanh,relu,7.56774542893362e-06,0.0027509535490323387,0.0024066545759346774
288,50,32,0.001,32,64,relu,relu,7.569554086945803e-06,0.0027512822623180274,0.0024430024839285237
392,50,32,0.01,64,32,sigmoid,tanh,7.619337035622792e-06,0.0027603146624294106,0.0025520961736908215
697,50,64,0.1,32,64,sigmoid,sigmoid,7.619427341397898e-06,0.0027603310202578783,0.002428004479876364
347,50,32,0.01,16,64,sigmoid,tanh,7.641471764721506e-06,0.0027643212122909137,0.002344775859937898
915,100,16,0.1,16,64,tanh,relu,7.670949937245184e-06,0.002769647980745059,0.002504270478132919
813,100,16,0.01,16,16,sigmoid,relu,7.676390993324717e-06,0.002770630071540536,0.002253039640518812
574,50,64,0.01,16,16,tanh,sigmoid,7.699097488881056e-06,0.002774724759121354,0.002545583851259494
244,50,32,0.001,16,16,relu,sigmoid,7.705715144998977e-06,0.0027759169917342588,0.002525933969397091
879,100,16,0.01,64,32,tanh,relu,7.713312513608562e-06,0.002777285097646362,0.0024007044552839772
319,50,32,0.001,64,64,sigmoid,sigmoid,7.717427936281908e-06,0.0027780259063374313,0.0025806259984134613
977,100,32,0.001,16,16,sigmoid,tanh,7.744200644714059e-06,0.002782840391526984,0.002480985701375796
351,50,32,0.01,32,16,relu,relu,7.74627657301019e-06,0.002783213353843034,0.0024581891319355852
104,50,16,0.01,16,64,sigmoid,tanh,7.74970259033962e-06,0.0027838287645506536,0.0024899870599268486
1305,100,64,0.01,16,32,relu,relu,7.755780680348757e-06,0.002784920228722675,0.0021609736411630147
687,50,64,0.1,32,32,sigmoid,relu,7.756141090274224e-06,0.0027849849353765318,0.0022988470423829185
521,50,64,0.001,32,16,tanh,tanh,7.76413904784523e-06,0.0027864204721910206,0.0021557462604962037
999,100,32,0.001,32,16,relu,relu,7.771373542634845e-06,0.002787718339903593,0.002450281815794204
1282,100,64,0.001,64,32,sigmoid,sigmoid,7.787361758671647e-06,0.00279058448334245,0.002578545854716691
1279,100,64,0.001,64,32,relu,sigmoid,7.78968712376687e-06,0.0027910010970558343,0.0025052013799549133
530,50,64,0.001,32,32,tanh,tanh,7.790754090534614e-06,0.0027911922346077517,0.0023145274494604214
1254,100,64,0.001,32,32,sigmoid,relu,7.798192885431323e-06,0.0027925244646074855,0.002374379948948653
329,50,32,0.01,16,16,sigmoid,tanh,7.807621640105795e-06,0.0027942121680548516,0.002479504453079921
665,50,64,0.1,16,32,tanh,tanh,7.813438893276146e-06,0.0027952529211640485,0.0024294388563372944
1292,100,64,0.001,64,64,sigmoid,tanh,7.82260120814225e-06,0.0027968913472178804,0.0024911075309960898
613,50,64,0.01,32,64,relu,sigmoid,7.829745204222222e-06,0.0027981681872650582,0.00253606285437072
1399,100,64,0.1,16,64,sigmoid,sigmoid,7.838678379134852e-06,0.002799763986327214,0.002205172914033191
624,50,64,0.01,64,16,sigmoid,relu,7.84044919921153e-06,0.0028000802129959654,0.0025321751522873483
1225,100,64,0.001,16,32,relu,sigmoid,7.848558310647886e-06,0.0028015278529131002,0.0024638047594423202
402,50,32,0.01,64,64,tanh,relu,7.849360808983626e-06,0.0028016710743739397,0.0024804854363443
525,50,64,0.001,32,32,sigmoid,relu,7.855812600187587e-06,0.0028028222562602122,0.00260472318175541
752,100,16,0.001,16,64,sigmoid,tanh,7.860042304841306e-06,0.002803576698583669,0.002410074629537954
189,50,16,0.1,32,16,relu,relu,7.862547083820263e-06,0.002804023374335575,0.0022524079117010815
598,50,64,0.01,32,16,sigmoid,sigmoid,7.89464637381972e-06,0.00280974133574956,0.002602690141216603
1139,100,32,0.1,16,16,sigmoid,tanh,7.913938920500819e-06,0.002813172394379843,0.0021358351281535568
1002,100,32,0.001,32,16,sigmoid,relu,7.915515425803774e-06,0.0028134525810476663,0.0024796272567091287
1000,100,32,0.001,32,16,relu,sigmoid,7.92912477394241e-06,0.002815870162834645,0.0024179031512622097
909,100,16,0.1,16,64,relu,relu,7.930699011932035e-06,0.002816149678538418,0.002259681561694166
1368,100,64,0.01,64,64,relu,relu,7.956492421319518e-06,0.0028207255132890047,0.002451426980600046
31,50,16,0.001,32,16,sigmoid,sigmoid,7.969609622053197e-06,0.002823049702370328,0.002625686082218663
996,100,32,0.001,16,64,tanh,relu,7.969746276552744e-06,0.002823073905612948,0.0024368668277263985
499,50,64,0.001,16,32,sigmoid,sigmoid,8.004840747869382e-06,0.002829282726747078,0.0026436155566570948
642,50,64,0.01,64,64,sigmoid,relu,8.019155082752649e-06,0.002831811272446073,0.0026352401293895235
1373,100,64,0.01,64,64,sigmoid,tanh,8.050366577377097e-06,0.0028373167918611234,0.0024657130590213044
775,100,16,0.001,32,64,relu,sigmoid,8.05472801607647e-06,0.002838085272869099,0.0024724385745673013
50,50,16,0.001,32,64,sigmoid,tanh,8.061314932922153e-06,0.0028392454865548617,0.0025087036978212246
401,50,32,0.01,64,64,sigmoid,tanh,8.064907832351427e-06,0.0028398781368839453,0.0025385290039652672
387,50,32,0.01,64,32,relu,relu,8.066427971767729e-06,0.0028401457659366232,0.002412834226891135
404,50,32,0.01,64,64,tanh,tanh,8.068691523099933e-06,0.0028405442300904124,0.0025601042599399586
737,100,16,0.001,16,16,tanh,tanh,8.069702373784812e-06,0.002840722157090484,0.002437628068542028
599,50,64,0.01,32,16,sigmoid,tanh,8.080511505089675e-06,0.0028426240527177835,0.002617789898499503
634,50,64,0.01,64,32,sigmoid,sigmoid,8.100752294479468e-06,0.0028461820557510844,0.002658017238777305
750,100,16,0.001,16,64,sigmoid,relu,8.104312276611439e-06,0.0028468073831243727,0.002526328259551936
972,100,32,0.001,16,16,relu,relu,8.106246753493796e-06,0.0028471471253684443,0.0025036401517112526
245,50,32,0.001,16,16,relu,tanh,8.109531014506765e-06,0.0028477238304489365,0.0019014310190380145
1344,100,64,0.01,32,64,sigmoid,relu,8.135432076124964e-06,0.0028522678829529607,0.0026638412739029126
793,100,16,0.001,64,32,relu,sigmoid,8.152286265536511e-06,0.0028552208785900452,0.002468263352378737
201,50,16,0.1,32,32,sigmoid,relu,8.154049493531816e-06,0.002855529634504222,0.0023927419685929015
110,50,16,0.01,32,16,relu,tanh,8.16857884589343e-06,0.0028580725753369926,0.002371857833631383
803,100,16,0.001,64,64,relu,tanh,8.182039920221719e-06,0.002860426527674102,0.0024830848135633933
1434,100,64,0.1,64,16,sigmoid,relu,8.190852171264135e-06,0.0028619664867472043,0.002255419087339095
658,50,64,0.1,16,32,relu,sigmoid,8.192644503496994e-06,0.0028622795991127413,0.0025216279195606904
1004,100,32,0.001,32,16,sigmoid,tanh,8.194630793635336e-06,0.0028626265550426478,0.0025911208942979063
1272,100,64,0.001,64,16,sigmoid,relu,8.211080900030071e-06,0.0028654983685268555,0.00257539404911621
251,50,32,0.001,16,16,tanh,tanh,8.282219576848086e-06,0.0028778845662826864,0.002324820834044737
913,100,16,0.1,16,64,sigmoid,sigmoid,8.334840424174447e-06,0.0028870123699378993,0.002230153809293034
1250,100,64,0.001,32,16,tanh,tanh,8.356453575353169e-06,0.002890753115600357,0.0023534073473746057
19,50,16,0.001,16,64,relu,sigmoid,8.35815380277406e-06,0.00289104718100104,0.002574891485311841
105,50,16,0.01,16,64,tanh,relu,8.360368318672693e-06,0.002891430151096978,0.002422131765704407
512,50,64,0.001,16,64,tanh,tanh,8.447725153049542e-06,0.0029064970588406833,0.002222523762753839
1256,100,64,0.001,32,32,sigmoid,tanh,8.450316839677259e-06,0.002906942868320129,0.002504596846054419
625,50,64,0.01,64,16,sigmoid,sigmoid,8.45833607004948e-06,0.002908321864933364,0.0026771881807028
295,50,32,0.001,32,64,tanh,sigmoid,8.467393761035178e-06,0.0029098786505686413,0.0026497627067237086
1311,100,64,0.01,16,32,tanh,relu,8.476759828910262e-06,0.0029114875628980905,0.0025478989902692896
635,50,64,0.01,64,32,sigmoid,tanh,8.477886830887763e-06,0.0029116811004791998,0.002706855204043389
1043,100,32,0.001,64,32,tanh,tanh,8.492926864625395e-06,0.002914262662257024,0.0025245718524768497
1149,100,32,0.1,16,32,tanh,relu,8.510299160854622e-06,0.002917241704222436,0.0025938709784902483
192,50,16,0.1,32,16,sigmoid,relu,8.515420752256704e-06,0.0029181193862240634,0.0023666195518654274
228,50,16,0.1,64,32,sigmoid,relu,8.529665854554102e-06,0.002920559168131011,0.0025107372877522928
818,100,16,0.01,16,16,tanh,tanh,8.548174106006837e-06,0.002923726065486785,0.002547584217416125
445,50,32,0.1,32,32,sigmoid,sigmoid,8.55052063390828e-06,0.002924127328607337,0.0025481881874666675
730,100,16,0.001,16,16,relu,sigmoid,8.571941821458587e-06,0.002927787871663278,0.0025693878904543602
320,50,32,0.001,64,64,sigmoid,tanh,8.618840568392114e-06,0.0029357861925542387,0.0026081389992551702
640,50,64,0.01,64,64,relu,sigmoid,8.62093762145286e-06,0.00293614332440582,0.0026911326672536843
504,50,64,0.001,16,64,relu,relu,8.629520898084127e-06,0.0029376046190874847,0.002365282331089472
558,50,64,0.001,64,64,relu,relu,8.631753059795145e-06,0.0029379845234097377,0.0025436200196885285
762,100,16,0.001,32,16,tanh,relu,8.655234740647447e-06,0.002941978031979071,0.002479804363426507
47,50,16,0.001,32,64,relu,tanh,8.660023121888906e-06,0.002942791722478658,0.002542897438739251
21,50,16,0.001,16,64,sigmoid,relu,8.663773038251582e-06,0.002943428789397084,0.0026562426728420642
56,50,16,0.001,64,16,relu,tanh,8.681082361981868e-06,0.0029463676556027198,0.0024519276938199277
705,50,64,0.1,64,16,sigmoid,relu,8.703018067982658e-06,0.0029500878068258675,0.0027073274789846595
165,50,16,0.1,16,16,sigmoid,relu,8.716389916762895e-06,0.002952353284544872,0.002464183536494488
896,100,16,0.1,16,16,sigmoid,tanh,8.724236032444627e-06,0.0029536817757579484,0.0026660174022116708
691,50,64,0.1,32,32,tanh,sigmoid,8.726027655900313e-06,0.002953985046661596,0.0026465888676018147
991,100,32,0.001,16,64,relu,sigmoid,8.743811412702014e-06,0.0029569936443458946,0.002650250726090694
1420,100,64,0.1,32,32,tanh,sigmoid,8.751409197157847e-06,0.002958278079754817,0.0026393941132296845
310,50,32,0.001,64,32,sigmoid,sigmoid,8.773714504430548e-06,0.0029620456621109927,0.00276925688364682
294,50,32,0.001,32,64,tanh,relu,8.775697715929184e-06,0.0029623804137769317,0.002520477752393695
1042,100,32,0.001,64,32,tanh,sigmoid,8.818978110359768e-06,0.0029696764319298774,0.002674870265816278
67,50,16,0.001,64,32,sigmoid,sigmoid,8.823156469067424e-06,0.002970379852656462,0.002752290031204918
1407,100,64,0.1,32,16,sigmoid,relu,8.832595029886653e-06,0.002971968208088144,0.0024113372775426086
573,50,64,0.01,16,16,tanh,relu,8.833878821509597e-06,0.0029721841836450173,0.0025387617294207825
1035,100,32,0.001,64,32,relu,relu,8.859492603413648e-06,0.0029764899803986656,0.0025269817182795185
1371,100,64,0.01,64,64,sigmoid,relu,8.8878715726827e-06,0.002981253356003595,0.0027805998387826106
918,100,16,0.1,32,16,relu,relu,8.900157186468944e-06,0.0029833131224309903,0.0023207012884250253
1392,100,64,0.1,16,32,tanh,relu,8.909990995077652e-06,0.0029849608029382316,0.0024161871100610516
430,50,32,0.1,16,64,tanh,sigmoid,8.950602670802282e-06,0.002991755783950669,0.002416135626222574
1023,100,32,0.001,32,64,tanh,relu,8.962486319815437e-06,0.0029937411911879486,0.0024313897193592618
174,50,16,0.1,16,32,sigmoid,relu,8.992292709364952e-06,0.002998715176432225,0.002719238708131419
626,50,64,0.01,64,16,sigmoid,tanh,9.018684119757552e-06,0.003003112405448313,0.0026892829213241262
1291,100,64,0.001,64,64,sigmoid,sigmoid,9.027969662878278e-06,0.0030046579943278535,0.0027922246899817434
1134,100,32,0.1,16,16,relu,relu,9.047734545138415e-06,0.003007945236392846,0.0025428496560697773
545,50,64,0.001,64,16,sigmoid,tanh,9.069445248640092e-06,0.0030115519667839193,0.002809776804221762
1014,100,32,0.001,32,32,tanh,relu,9.093957085294268e-06,0.0030156188561047082,0.0024818823384696056
368,50,32,0.01,32,32,tanh,tanh,9.09458660306716e-06,0.0030157232305148894,0.0027029203698866527
297,50,32,0.001,64,16,relu,relu,9.144423393619775e-06,0.003023974767358315,0.002617145895101975
1328,100,64,0.01,32,16,sigmoid,tanh,9.148357267956135e-06,0.003024625145031386,0.0027442228997448383
783,100,16,0.001,64,16,relu,relu,9.171971886794936e-06,0.0030285263556381566,0.0024842847224170427
1185,100,32,0.1,32,64,tanh,relu,9.178482218721e-06,0.0030296009999207815,0.002631468377989728
1440,100,64,0.1,64,32,relu,relu,9.19991097061023e-06,0.0030331355015248214,0.0026956020022546818
436,50,32,0.1,32,16,sigmoid,sigmoid,9.203473962186979e-06,0.0030337227892783774,0.0023493869381435765
1313,100,64,0.01,16,32,tanh,tanh,9.21289608441149e-06,0.0030352752897243917,0.002562689613198605
672,50,64,0.1,16,64,tanh,relu,9.220544907073319e-06,0.0030365350166058217,0.002556353154123223
343,50,32,0.01,16,64,relu,sigmoid,9.244563398389141e-06,0.0030404873619847756,0.0027664980236359036
566,50,64,0.001,64,64,tanh,tanh,9.280364519068595e-06,0.003046369071381305,0.0025566192479300476
540,50,64,0.001,64,16,relu,relu,9.293527472203074e-06,0.0030485287389498354,0.0024497973963923656
1140,100,32,0.1,16,16,tanh,relu,9.303774502957493e-06,0.0030502089277551943,0.0026785901430199945
644,50,64,0.01,64,64,sigmoid,tanh,9.321214330186936e-06,0.0030530663815559163,0.0028320616147659693
1031,100,32,0.001,64,16,sigmoid,tanh,9.368485902931983e-06,0.0030607982460351714,0.002734874079500764
187,50,16,0.1,16,64,tanh,sigmoid,9.37357793261839e-06,0.0030616299470410183,0.0025880173484707043
748,100,16,0.001,16,64,relu,sigmoid,9.407721646334459e-06,0.003067200946520208,0.002821976045035221
493,50,64,0.001,16,16,tanh,sigmoid,9.408503461763135e-06,0.0030673283915751727,0.0026293534780032564
630,50,64,0.01,64,32,relu,relu,9.44789756702318e-06,0.0030737432500166926,0.0028402999831208097
456,50,32,0.1,32,64,tanh,relu,9.479858719127805e-06,0.003078937920635589,0.0027038948110458066
673,50,64,0.1,16,64,tanh,sigmoid,9.503684974445613e-06,0.0030828047253184257,0.002719019124717175
49,50,16,0.001,32,64,sigmoid,sigmoid,9.504737591090853e-06,0.0030829754444514886,0.002882734145385839
1236,100,64,0.001,16,64,sigmoid,relu,9.50631218843517e-06,0.0030832308036271255,0.0027232739943266783
377,50,32,0.01,32,64,tanh,tanh,9.535040745268463e-06,0.003087886128934884,0.0027128707602045586
1217,100,64,0.001,16,16,relu,tanh,9.540645835287112e-06,0.003088793588974037,0.002313303403491316
501,50,64,0.001,16,32,tanh,relu,9.546280455516358e-06,0.003089705561298092,0.0025126366524780915
78,50,16,0.001,64,64,tanh,relu,9.561979748437489e-06,0.0030922450983771467,0.0026455747183937823
662,50,64,0.1,16,32,sigmoid,tanh,9.581032878571515e-06,0.0030953243575708696,0.0026503801368847842
1340,100,64,0.01,32,32,tanh,tanh,9.586111788134735e-06,0.0030961446652465604,0.002704225595791942
66,50,16,0.001,64,32,sigmoid,relu,9.623269287228552e-06,0.0031021394693386294,0.0027858111714122035
12,50,16,0.001,16,32,sigmoid,relu,9.631041744151284e-06,0.003103391973978035,0.0026920327597357296
1124,100,32,0.01,64,32,tanh,tanh,9.643868229581524e-06,0.0031054578132026726,0.0027512776169198254
1038,100,32,0.001,64,32,sigmoid,relu,9.654271422159936e-06,0.0031071323470621484,0.0028480189589187156
414,50,32,0.1,16,32,relu,relu,9.662266167504688e-06,0.003108418595926985,0.002491120904360438
617,50,64,0.01,32,64,sigmoid,tanh,9.696803551313696e-06,0.0031139690992869045,0.0027627214867402923
1220,100,64,0.001,16,16,sigmoid,tanh,9.699034143305294e-06,0.0031143272376719334,0.0027420319233871734
973,100,32,0.001,16,16,relu,sigmoid,9.723621356381969e-06,0.003118272174840094,0.002666573300438928
253,50,32,0.001,16,32,relu,sigmoid,9.725058443252563e-06,0.0031185025963196764,0.002826846407475166
327,50,32,0.01,16,16,sigmoid,relu,9.731981377533915e-06,0.0031196123761669356,0.002915921818945216
983,100,32,0.001,16,32,relu,tanh,9.733148812663606e-06,0.003119799482765456,0.0026831044558983373
597,50,64,0.01,32,16,sigmoid,relu,9.769721849182893e-06,0.003125655427135706,0.002890153962637085
988,100,32,0.001,16,32,tanh,sigmoid,9.788671968720034e-06,0.0031286853419159994,0.0029805302916204625
1230,100,64,0.001,16,32,tanh,relu,9.843978550882588e-06,0.0031375115220318456,0.0027705271942277967
55,50,16,0.001,64,16,relu,sigmoid,9.848396312414556e-06,0.0031382154662187483,0.0029592776734829523
75,50,16,0.001,64,64,sigmoid,relu,9.857491933404957e-06,0.003139664302661187,0.0029104842668211815
41,50,16,0.001,32,32,sigmoid,tanh,9.858387296511833e-06,0.003139806888410788,0.0028346229104264315
801,100,16,0.001,64,64,relu,relu,9.871707242450708e-06,0.0031419273133620877,0.0028653160973164393
654,50,64,0.1,16,16,tanh,relu,9.904825323235573e-06,0.00314719324529581,0.002697920148464232
641,50,64,0.01,64,64,relu,tanh,9.915717898105628e-06,0.0031489232918738472,0.0028056866221729294
311,50,32,0.001,64,32,sigmoid,tanh,9.943530544529675e-06,0.003153336414740691,0.0029347369860052396
1447,100,64,0.1,64,32,tanh,sigmoid,9.99489543686455e-06,0.0031614704548460597,0.0029814560465044313
1295,100,64,0.001,64,64,tanh,tanh,1.0005167927189888e-05,0.003163094675660197,0.002587077099751309
623,50,64,0.01,64,16,relu,tanh,1.001419690130575e-05,0.003164521591221294,0.0029003835165146707
1410,100,64,0.1,32,16,tanh,relu,1.0025480735783638e-05,0.0031663039550529,0.0026920122731872624
1319,100,64,0.01,16,64,sigmoid,tanh,1.0064776653131027e-05,0.0031725032156218577,0.0027589055526361325
1393,100,64,0.1,16,32,tanh,sigmoid,1.006583567150699e-05,0.0031726701170318654,0.0026179391597036237
1382,100,64,0.1,16,16,sigmoid,tanh,1.007617691283071e-05,0.0031742994365419764,0.002726296027690811
609,50,64,0.01,32,32,tanh,relu,1.0076579811520403e-05,0.0031743628985231673,0.002832261998366223
28,50,16,0.001,32,16,relu,sigmoid,1.0079834712760728e-05,0.003174875542877347,0.0028538454518518357
411,50,32,0.1,16,16,tanh,relu,1.0083144698281455e-05,0.0031753967780863944,0.0026188131199087568
653,50,64,0.1,16,16,sigmoid,tanh,1.0095943528224674e-05,0.0031774114508865033,0.0027785749523816516
547,50,64,0.001,64,16,tanh,sigmoid,1.0108875655713213e-05,0.0031794458095261214,0.0028298162774893303
1293,100,64,0.001,64,64,tanh,relu,1.012159673552396e-05,0.0031814456989745967,0.0026308823643916555
579,50,64,0.01,16,32,sigmoid,relu,1.012401207256903e-05,0.0031818252737334635,0.002936816030917507
283,50,32,0.001,32,32,sigmoid,sigmoid,1.0137875212569159e-05,0.0031840030170477477,0.0029566558290116747
1164,100,32,0.1,32,16,sigmoid,relu,1.0139700065820264e-05,0.0031842895700328927,0.0025699409838894987
957,100,16,0.1,64,32,sigmoid,relu,1.0156611112889995e-05,0.003186943851543355,0.0024332263810782255
684,50,64,0.1,32,32,relu,relu,1.0171237595345892e-05,0.003189237776545658,0.002882172839982069
471,50,32,0.1,64,32,sigmoid,relu,1.0176505635721693e-05,0.0031900635786331426,0.0027788916047346954
618,50,64,0.01,32,64,tanh,relu,1.0231539637190272e-05,0.00319867779515072,0.0027907757835411683
1013,100,32,0.001,32,32,sigmoid,tanh,1.0234248404248694e-05,0.003199101186934964,0.0028681850381882946
323,50,32,0.001,64,64,tanh,tanh,1.0266248586008274e-05,0.0032040987166453336,0.002956046654192304
544,50,64,0.001,64,16,sigmoid,sigmoid,1.0269378558437213e-05,0.003204587112006352,0.0029577110380627687
1385,100,64,0.1,16,16,tanh,tanh,1.0275170410288508e-05,0.0032054906660741516,0.0025891673710608087
1258,100,64,0.001,32,32,tanh,sigmoid,1.0285777006626818e-05,0.0032071446812744226,0.0029006489452676767
647,50,64,0.01,64,64,tanh,tanh,1.0287736324932862e-05,0.003207450128206651,0.00291714061677241
1219,100,64,0.001,16,16,sigmoid,sigmoid,1.030358140473923e-05,0.0032099192209056023,0.002908677084334568
584,50,64,0.01,16,32,tanh,tanh,1.0315096173679757e-05,0.003211712342922348,0.0029129523537463633
546,50,64,0.001,64,16,tanh,relu,1.0330402229350815e-05,0.0032140943093429625,0.0027553351679596135
301,50,32,0.001,64,16,sigmoid,sigmoid,1.0342912682577638e-05,0.0032160399068695707,0.002999199522745343
757,100,16,0.001,32,16,relu,sigmoid,1.0343947952949214e-05,0.003216200857059337,0.0029415860280649787
